rank,school,grades,district,students,free_lunch_rec,total_exp,score,year
1,Deane-Porter Elementary School,"PK, KG-3",Rumson Borough School District,384,0.0%,"$11,020",98.3,2017
2,School 28,"PK, KG-8",Paterson Public School District,488,82.6%,"$9,579",97.8,2017
3,Thomas Edison EnergySmart Charter School,K-12,Thomas Edison EnergySmart Charter School,421,9.7%,"$7,387",96.5,2017
4,Terence C. Reilly School No 7,2-8,Elizabeth Public Schools,"1,055",73.5%,"$7,777",96.2,2017
5,Deerfield School,K-4,Millburn Township School District,563,0.5%,"$13,641",96.1,2017
6,Princeton Charter School,K-8,Princeton Charter School,350,1.4%,,96,2017
7,Sara M. Gilmore Academy,1-8,Union City School District,369,56.4%,"$11,311",95.8,2017
8,Sea Girt Elementary School,"PK, KG-8",Sea Girt Borough School District,145,0.0%,"$19,511",95.8,2017
9,Ho-Ho-Kus Public School,"PK, KG-8",Ho-Ho-Kus School District,612,0.0%,"$13,291",95.5,2017
10,Hartshorn School,K-4,Millburn Township School District,496,0.6%,"$13,657",95.5,2017
11,Glenwood School,K-4,Millburn Township School District,471,0.6%,"$13,622",95.2,2017
12,Merritt Memorial,1-5,Cresskill Public School District,337,0.0%,"$10,439",95.2,2017
13,Essex Fells Elementary School,"PK, KG-6",Essex Fells School District,223,0.0%,"$16,556",94.9,2017
14,Lincoln-Hubbard Elementary School,1-5,Summit Public School District,289,6.9%,"$6,083",94.8,2017
15,William F. Halloran School No.22,2-8,Elizabeth Public Schools,861,72.7%,"$6,924",94.8,2017
16,Franklin Elementary School,1-5,Summit Public School District,369,2.4%,"$6,028",94.8,2017
17,Monmouth Junction Elementary School,"PK, KG-5",South Brunswick School District,343,3.2%,"$11,552",94.6,2017
18,Hawes Elementary School,K-5,Ridgewood Public School District,419,1.7%,"$10,461",94.5,2017
19,Wildwood Elementary School,K-5,Mountain Lakes Public School District,438,0.0%,"$14,491",94.5,2017
20,Orchard Elementary School,K-5,Ridgewood Public School District,303,4.0%,"$12,001",94.2,2017
21,Toll Gate Grammar School,"PK, KG-5",Hopewell Valley Regional School District,297,2.4%,"$12,454",94.2,2017
22,Mount Prospect Elementary School,"PK, KG-5",Bernards Township School District,631,0.5%,"$13,495",94.1,2017
23,Roosevelt Public School,"PK, KG-6",Roosevelt Borough Public School District,88,0.0%,"$19,731",94,2017
24,Washington Avenue School,"PK, KG-3",School District of the Chathams,397,1.0%,"$8,994",94,2017
25,West Cape May Elementary School,"PK, KG-6",West Cape May School District,98,28.6%,"$14,370",93.8,2017
26,Wandell School,"PK, KG-5",Saddle River School District,150,0.0%,"$23,157",93.8,2017
27,Harding Township School,"PK, KG-8",Harding Township School District,314,1.9%,"$20,191",93.8,2017
28,Mendham Township Elementary School,"PK, KG-4",Mendham Township School District,346,0.0%,"$18,225",93.8,2017
29,Alpine Elementary School,K-8,Alpine School District,160,0.0%,"$27,835",93.8,2017
30,George C. Baker Elementary School,"PK, KG-3",Moorestown Township Public School District,382,7.6%,"$6,999",93.6,2017
31,Hillside Elementary School,"PK, KG-3",Allendale Public School District,359,0.8%,"$7,428",93.4,2017
32,Edith A. Bogert Elementary School,3-5,Upper Saddle River School District,377,0.8%,"$15,177",93.4,2017
33,Grandview Elementary School,"PK, KG-3",North Caldwell School District,412,0.0%,"$9,810",93.3,2017
34,Hilldale School,K-5,Montville Township School District,337,2.1%,"$13,513",93.3,2017
35,Lincoln Elementary School,K-4,New Brunswick School District,485,66.2%,"$10,278",93.2,2017
36,Washington Elementary School,1-5,Westfield Public School District,330,0.9%,"$6,459",93,2017
37,Milton Avenue School,"PK, KG-3",School District of the Chathams,308,1.0%,"$12,491",93,2017
38,Upper School,3-8,Englewood Cliffs School District,342,0.0%,"$12,826",92.8,2017
39,H W Mountz Elementary School,"PK, KG-8",Spring Lake Borough,196,0.0%,"$25,190",92.7,2017
40,South Valley Elementary School,"PK, KG-3",Moorestown Township Public School District,381,7.6%,"$7,108",92.7,2017
41,Ridge Elementary School,K-5,Ridgewood Public School District,418,2.9%,"$11,275",92.6,2017
42,Somerville Elementary School,K-5,Ridgewood Public School District,417,0.7%,"$11,464",92.6,2017
43,Betsy Ross Elementary,K-3,Mahwah Township Public School District,215,3.7%,"$9,947",92.6,2017
44,Travell Elementary School,K-5,Ridgewood Public School District,381,1.0%,"$11,151",92.6,2017
45,Northvail Elementary School,K-5,Parsippany-Troy Hills Township School District,370,8.4%,"$9,614",92.5,2017
46,Woodbrook Elementary School,K-5,Edison Township School District,998,7.3%,"$6,009",92.5,2017
47,Califon Public School,"PK, KG-8",Califon Borough School District,93,0.0%,"$28,096",92.4,2017
48,Rockaway Valley School,"PK, KG-8",Boonton Township School District,444,1.8%,"$16,532",92.4,2017
49,Richard Byrd,K-5,Glen Rock Public School District,264,1.1%,"$13,228",92.4,2017
50,Luther Lee Emerson School,2-4,Demarest School District,231,1.3%,"$12,319",92.4,2017
51,Riker Hill Elementary School,K-5,Livingston Board of Education School District,382,1.0%,"$10,741",92.2,2017
52,Salt Brook School,K-6,New Providence School District,669,3.9%,"$8,390",92.2,2017
53,Point Road School,"PK, KG-4",Little Silver Boro School District,472,1.5%,"$9,910",92,2017
54,Cherry Hill School,"PK, KG-6",River Edge School District,695,0.4%,"$11,402",91.9,2017
55,Dorchester Elementary School,"PK, KG-5",Woodcliff Lake School District,489,0.6%,"$14,696",91.9,2017
56,Bear Tavern Elementary School,"PK, KG-5",Hopewell Valley Regional School District,410,2.9%,"$11,447",91.8,2017
57,Angelo L. Tomaso School,K-5,Warren Township School District,282,0.0%,"$15,785",91.8,2017
58,Cornelia F. Bradford School,"PK, KG-5",Jersey City Public Schools,446,16.1%,"$6,621",91.8,2017
59,J. Ackerman Coles Elementary School,"PK, KG-4",Scotch Plains-Fanwood School District,516,4.1%,"$7,390",91.8,2017
60,Ralph S Maugham School,K-5,Tenafly Public School District,398,3.0%,"$9,945",91.8,2017
61,Henry B. Milnes Elementary School,K-4,Fair Lawn Public School District,496,7.1%,"$5,535",91.8,2017
62,Allen W. Roberts School,"PK, KG-6",New Providence School District,693,4.3%,"$8,365",91.5,2017
63,Thomas P. Hughes School,3-5,Berkeley Heights School District,293,1.4%,"$9,155",91.5,2017
64,Washington Elementary School,1-5,Summit Public School District,368,13.0%,"$6,324",91.4,2017
65,Central School,"PK, KG-5",Haddonfield School District,406,2.5%,"$6,314",91.3,2017
66,School No. 1,K-4,Fort Lee School District,678,15.6%,"$7,644",91.3,2017
67,South Mountain School,"PK, KG-4",Millburn Township School District,365,1.6%,"$14,387",91.3,2017
68,Sunnymead Elementary School,"PK, KG-4",Hillsborough Township Public School District,431,22.3%,"$5,627",91.2,2017
69,Maurice Hawk Elementary School,"PK, KG-3",West Windsor-Plainsboro Regional School District,727,2.8%,"$11,332",91.2,2017
70,Wilson Elementary School,1-5,Westfield Public School District,388,0.8%,"$6,428",91.2,2017
71,Hillview School,K-5,Pequannock Township School District,296,3.4%,"$13,405",91.1,2017
72,Southern Boulevard School,"PK, KG-3",School District of the Chathams,482,0.6%,"$8,780",91.1,2017
73,Stony Brook Elementary School,"PK, KG-5",Hopewell Valley Regional School District,426,6.6%,"$12,315",91.1,2017
74,West Ridge Elementary School,"PK, KG-6",Park Ridge School District,352,4.0%,"$11,688",91,2017
75,Calvin Coolidge Elementary School,K-5,Wyckoff Township Public School District,325,0.9%,"$12,914",90.9,2017
76,Malcolm S Mackay School,K-5,Tenafly Public School District,393,1.8%,"$10,904",90.9,2017
77,Hamilton Primary School,K-4,Bridgewater-Raritan Regional School District,489,2.0%,"$8,485",90.9,2017
78,Torey J. Sabatini School,K-5,Madison Public School District,323,2.5%,"$12,211",90.9,2017
79,Franklin Elementary School,1-5,Westfield Public School District,585,0.9%,"$6,401",90.8,2017
80,Walter Stillman School,"PK, KG-5",Tenafly Public School District,372,1.6%,"$12,810",90.8,2017
81,Cranbury School,"PK, KG-8",Cranbury Township School District,466,4.3%,"$18,574",90.7,2017
82,Oak Tree Elementary School,"PK, KG-3",Monroe Township School District,677,4.1%,"$12,219",90.6,2017
83,J Spencer Smith School,K-5,Tenafly Public School District,369,1.4%,"$11,277",90.4,2017
84,Frank Defino Central Elementary School,K-5,Marlboro Township School District,444,2.7%,"$9,522",90.3,2017
85,Central School,"PK, KG-5",Glen Rock Public School District,317,1.3%,"$13,648",90.3,2017
86,Wolf Hill School,"PK, KG-4",Oceanport School District,338,6.5%,"$13,997",90.3,2017
87,Willard Elementary School,K-5,Ridgewood Public School District,495,0.8%,"$9,772",90.3,2017
88,High Mountain Road School,"PK, KG-5",Franklin Lakes School District,212,0.0%,"$12,337",90.3,2017
89,Clara E Coleman School,K-5,Glen Rock Public School District,291,0.0%,"$12,862",90.3,2017
90,East Amwell Township,"PK, KG-8",East Amwell Township School District,350,17.1%,"$16,880",90.2,2017
91,Martin Luther King Elementary School,K-5,Edison Township School District,680,11.0%,"$5,998",90,2017
92,Monmouth Beach Elementary School,"PK, KG-8",Monmouth Beach School District,240,0.0%,"$15,153",90,2017
93,George Washington School,K-3,Mahwah Township Public School District,199,8.5%,"$10,984",90,2017
94,Central Jersey College Prep Charter School,K-12,Central Jersey College Prep Charter School,476,23.7%,"$8,883",89.9,2017
95,Woods Road Elementary School,"PK, KG-4",Hillsborough Township Public School District,441,2.5%,"$4,675",89.9,2017
96,Wyoming School,K-4,Millburn Township School District,386,2.6%,"$14,064",89.9,2017
97,Riverview Elementary School,K-5,Denville Township K-8 School District,366,1.1%,"$9,403",89.9,2017
98,Mount Pleasant Elementary School,K-5,Livingston Board of Education School District,438,0.9%,"$10,849",89.8,2017
99,Westmoreland Elementary School,"PK, KG-4",Fair Lawn Public School District,359,16.4%,"$4,704",89.8,2017
100,Menlo Park Elementary School,K-5,Edison Township School District,875,16.9%,"$5,996",89.8,2017
101,Robert Treat Academy Charter School,K-8,Robert Treat Academy Charter School,684,74.3%,"$11,271",89.8,2017
102,Joseph D. Sharp Elementary School,K-5,Cherry Hill School District,353,14.7%,"$6,656",89.8,2017
103,Haworth Public School,K-8,Haworth Public School District,412,0.0%,"$17,223",89.7,2017
104,Elizabeth Haddon School,"PK, KG-5",Haddonfield School District,367,0.8%,"$6,973",89.6,2017
105,Brookside Place School,K-5,Cranford Public School District,344,1.7%,"$7,629",89.6,2017
106,Warnsdorfer Elementary School,"PK, KG-5",East Brunswick Township School District,462,5.4%,"$11,155",89.6,2017
107,Edward T. Hamilton,K-5,Voorhees Township School District,375,4.8%,"$12,766",89.5,2017
108,T. Baldwin Demarest Elementary School,"PK, KG-4",Old Tappan Public School District,340,0.0%,"$8,945",89.5,2017
109,William Woodruff School,K-2,Berkeley Heights School District,241,2.9%,"$11,076",89.5,2017
110,Frost Elementary School,"PK, KG-5",East Brunswick Township School District,441,10.4%,"$11,319",89.2,2017
111,Hoboken Charter School,K-12,Hoboken Charter School,298,28.9%,"$10,740",89.2,2017
112,Village School,"PK, KG-3",Holmdel Township School District,828,1.3%,"$19,682",89.1,2017
113,Burnet Hill Elementary School,"PK, KG-5",Livingston Board of Education School District,457,1.5%,"$12,821",89,2017
114,Oradell Public School,"PK, KG-6",Oradell Public School District,771,0.4%,"$12,862",89,2017
115,Littlebrook School,"PK, KG-5",Princeton Public School District,324,10.5%,"$13,695",89,2017
116,Radburn Elementary School,K-4,Fair Lawn Public School District,477,5.5%,"$6,159",88.9,2017
117,J.V.B. Wicoff Elementary School,K-3,West Windsor-Plainsboro Regional School District,458,3.7%,"$12,430",88.9,2017
118,Hilltop School,"PK, KG-4",Mendham Borough School District,264,2.7%,"$10,299",88.7,2017
119,Barley Sheaf Elementary School,K-4,Flemington-Raritan Regional School District,336,4.5%,"$11,427",88.6,2017
120,Ridgewood Avenue School,3-6,Glen Ridge Public School District,597,0.5%,"$7,808",88.6,2017
121,Jefferson Elementary School,1-5,Westfield Public School District,482,0.8%,"$6,449",88.5,2017
122,George Washington Elementary School,K-5,Wyckoff Township Public School District,330,0.9%,"$12,788",88.5,2017
123,Strathmore Elementary School,K-3,Matawan-Aberdeen Regional School District,456,23.2%,"$11,082",88.5,2017
124,Wesley D Tisdale Elementary School,"PK, KG-3",Ramsey School District,373,8.3%,"$9,070",88.4,2017
125,Troy Hills Elementary School,K-5,Parsippany-Troy Hills Township School District,248,17.7%,"$15,561",88.4,2017
126,Richard Stockton Elementary School,K-5,Cherry Hill School District,374,7.8%,"$8,457",88.3,2017
127,Betty McElmon Elementary School,"PK, KG-4",West Long Branch School District,288,13.2%,"$11,422",88.3,2017
128,Adlai E. Stevenson School,"PK, KG-3",Fairfield Public School District,374,2.4%,"$8,326",88.3,2017
129,Albert Payson Terhune Elementary,K-5,Wayne Township Public School District,413,6.5%,"$15,455",88.1,2017
130,Harrington Park School,"PK, KG-8",Harrington Park School District,608,0.0%,"$16,559",88.1,2017
131,Harrison Elementary School,K-5,Livingston Board of Education School District,463,0.6%,"$11,602",88.1,2017
132,Hillside Elementary School,"PK, KG-4",Closter Public School District,639,0.0%,"$10,174",87.9,2017
133,St. Cloud Elementary School,K-5,West Orange Public Schools,367,14.2%,"$10,534",87.8,2017
134,Berkeley Elementary,K-5,Westwood Regional School District,297,23.2%,"$4,648",87.8,2017
135,James Madison Intermediate School,3-5,Edison Township School District,632,10.1%,"$5,668",87.6,2017
136,Millstone River School,3-5,West Windsor-Plainsboro Regional School District,"1,035",5.6%,"$12,449",87.6,2017
137,Walter M. Schirra Elementary School,K-5,Old Bridge Township School District,323,9.9%,"$14,693",87.5,2017
138,Cedar Hill School,K-5,Bernards Township School District,592,2.2%,"$10,975",87.5,2017
139,Hatikvah International Academy Charter School,K-8,Hatikvah International Academy Charter School,375,4.5%,"$8,359",87.3,2017
140,Collins Elementary School,K-5,Livingston Board of Education School District,463,1.5%,"$11,450",87.2,2017
141,William H. Ross III School,"PK, KG-4",Margate City School District,192,12.0%,"$18,057",87.2,2017
142,Peter Cooper School,K-3,Ringwood School District,283,3.2%,"$13,283",87.2,2017
143,Milltown Primary School,"PK, KG-4",Bridgewater-Raritan Regional School District,415,6.5%,"$11,857",87.2,2017
144,Alexander Hamilton School,K-5,Glen Rock Public School District,271,1.1%,"$13,180",87,2017
145,Tamaques Elementary School,1-5,Westfield Public School District,428,3.5%,"$6,564",87,2017
146,Liberty Corner School,K-5,Bernards Township School District,545,1.3%,"$8,877",86.8,2017
147,Brielle Elementary School,"PK, KG-8",Brielle Boro School District,542,4.2%,"$12,663",86.8,2017
148,Jersey City Global Charter School,K-8,Jersey City Global Charter School,371,17.8%,"$6,567",86.6,2017
149,Bay Head Elementary,K-8,Bay Head Borough School District,129,0.0%,"$17,883",86.6,2017
150,Woodland School,K-5,Warren Township School District,250,0.0%,"$14,752",86.5,2017
151,Roosevelt School,K-6,River Edge School District,494,0.0%,"$7,192",86.5,2017
152,Tinc Rd. Elementary School,K-5,Mount Olive Township School District,459,22.0%,"$8,991",86.5,2017
153,South End Elementary School,"PK, KG-4",Cedar Grove Township School District,292,1.4%,"$8,403",86.4,2017
154,Edward H. Bryan,"PK, KG-5",Cresskill Public School District,503,0.6%,"$11,618",86.3,2017
155,Mountain Park School,3-5,Berkeley Heights School District,211,1.4%,"$10,264",86.2,2017
156,Roberge Elementary School,"PK, KG-5",River Vale Public School District,378,0.0%,"$14,173",86.2,2017
157,Littleton Elementary School,"PK, KG-5",Parsippany-Troy Hills Township School District,389,6.4%,"$10,284",86.2,2017
158,Oak Street School,K-5,Bernards Township School District,513,2.3%,"$9,522",86.1,2017
159,Dutch Neck Elementary School,K-3,West Windsor-Plainsboro Regional School District,702,4.0%,"$10,469",86.1,2017
160,Wanamassa Elementary School,"PK, KG-4",Township of Ocean School District,295,14.9%,"$8,896",86.1,2017
161,Memorial Elementary School,"PK, KG-4",Paramus Public School District,292,5.5%,"$15,311",86.1,2017
162,Evergreen Elementary School,"PK, KG-4",Scotch Plains-Fanwood School District,413,5.8%,"$9,438",86,2017
163,Hillside Elementary School,K-5,Livingston Board of Education School District,403,3.0%,"$11,276",86,2017
164,Livingston Avenue School,3-5,Cranford Public School District,249,5.6%,"$8,649",85.9,2017
165,Logan Township Elementary School,1-4,Logan Township School District,364,17.6%,"$9,393",85.9,2017
166,William Mason School,K-5,Montville Township School District,260,2.7%,"$19,549",85.8,2017
167,Brooks Crossing Elementary School,"PK, KG-5",South Brunswick School District,652,11.5%,"$11,554",85.7,2017
168,Three Bridges School,"PK, KG-3",Readington Township School District,321,5.3%,"$10,664",85.5,2017
169,Orange Avenue School,3-8,Cranford Public School District,764,1.3%,"$7,540",85.5,2017
170,Village Elementary School,3-4,Montgomery Township School District,645,6.0%,"$13,514",85.5,2017
171,Robertsville Elementary School,1-5,Marlboro Township School District,563,6.0%,"$10,138",85.4,2017
172,Memorial School,"PK, KG-3",Maywood School District,445,9.2%,"$11,306",85.4,2017
173,Hoboken Dual Language Charter School,K-8,Hoboken Dual Language Charter School,365,9.0%,"$9,496",85.3,2017
174,Sicomac Elementary School,"PK, KG-5",Wyckoff Township Public School District,285,0.0%,"$13,833",85.2,2017
175,Johnson Park School,"PK, KG-5",Princeton Public School District,357,26.1%,"$15,867",85.2,2017
176,Mountview Road School,K-5,Hanover Township School District,344,1.7%,"$8,505",85.2,2017
177,Amsterdam Elementary School,K-4,Hillsborough Township Public School District,547,6.2%,"$5,293",85.2,2017
178,Bayberry School,"PK, KG-4",Watchung Borough School District,363,1.9%,"$9,432",85,2017
179,Frank J. Dugan Elementary School,K-5,Marlboro Township School District,540,3.0%,"$8,652",84.9,2017
180,Heights Elementary School,"PK, KG-5",Oakland Public School District,335,7.2%,"$11,259",84.8,2017
181,Taunton Forge Elementary School,K-5,Medford Township School District,291,5.2%,"$9,935",84.8,2017
182,Asher Holmes Elementary School,1-5,Marlboro Township School District,582,3.6%,"$8,890",84.8,2017
183,Navesink Elementary School,K-5,Middletown Township Public School District,283,18.7%,"$10,198",84.7,2017
184,Packanack Elementary School,K-5,Wayne Township Public School District,420,3.3%,"$15,454",84.6,2017
185,Northvale Public School,K-8,Northvale Public School District,517,0.0%,"$14,135",84.6,2017
186,Upper Township Elementary School,3-5,Upper Township School District,456,13.4%,"$8,254",84.6,2017
187,Lyncrest Elementary School,K-4,Fair Lawn Public School District,224,11.2%,"$6,699",84.4,2017
188,Middletown Village Elementary School,"PK, KG-5",Middletown Township Public School District,377,11.1%,"$8,779",84.3,2017
189,Port Republic Elementary School,K-8,Port Republic School District,118,14.4%,"$16,428",84.3,2017
190,Milton H. Allen Elementary School,K-5,Medford Township School District,339,7.1%,"$9,181",84.2,2017
191,Catherine A Dwyer Elementary School,K-5,Rockaway Township School District,311,14.5%,"$16,158",84.2,2017
192,A. Russell Knight Elementary School,K-5,Cherry Hill School District,364,7.1%,"$8,892",84.2,2017
193,Nicholas Oresko Community School,"PK, KG-8",Bayonne School District,452,45.6%,"$11,130",84.1,2017
194,Little Falls Township Public School # 3,3-4,Little Falls Township Public School District,188,22.3%,"$17,550",84,2017
195,Shrewsbury Borough Elementary School,"PK, KG-8",Shrewsbury Borough School District,486,1.4%,"$14,231",83.9,2017
196,East Brook Elementary School,K-6,Park Ridge School District,301,10.0%,"$11,625",83.9,2017
197,Lake Hiawatha Elementary School,"PK, KG-5",Parsippany-Troy Hills Township School District,404,15.8%,"$11,814",83.8,2017
198,Mount Tabor Elementary School,K-5,Parsippany-Troy Hills Township School District,406,9.9%,"$8,719",83.8,2017
199,Tuscan Elementary School,K-5,South Orange-Maplewood School District,631,9.7%,"$5,473",83.8,2017
200,Watchung Elementary School,K-5,Montclair Public School District,432,4.4%,"$11,719",83.7,2017
201,Old Farmers Road School,K-5,Washington Township School District,329,5.2%,"$9,844",83.7,2017
202,Zane North Elementary School,"PK, KG-5",Collingswood Public School District,168,11.3%,"$13,644",83.6,2017
203,Memorial Elementary School,"PK, KG-4",Montvale Board of Education School District,513,2.9%,"$8,895",83.5,2017
204,Van Holten Primary School,K-4,Bridgewater-Raritan Regional School District,434,3.0%,"$10,870",83.4,2017
205,Watchung Elementary School,K-3,Middlesex Borough School District,190,23.2%,"$7,418",83.4,2017
206,Oak View Elementary School,"PK, KG-6",Bloomfield Township School District,377,8.2%,"$8,218",83.4,2017
207,Shongum School,K-5,Randolph Township School District,454,0.7%,"$10,002",83.3,2017
208,John Marshall Elementary School,K-5,Edison Township School District,784,18.9%,"$5,975",83.3,2017
209,Rockaway Meadow Elementary School,K-5,Parsippany-Troy Hills Township School District,245,20.8%,"$15,440",83.2,2017
210,Center Grove School,"PK, KG-5",Randolph Township School District,486,4.7%,"$12,140",83.2,2017
211,Howard B. Brunner Elementary School,"PK, KG-4",Scotch Plains-Fanwood School District,392,7.1%,"$8,968",83.2,2017
212,Ravine Drive Elementary School,K-4,Matawan-Aberdeen Regional School District,337,28.2%,"$10,613",83.1,2017
213,Brayton Elementary School,1-5,Summit Public School District,355,11.8%,"$6,383",83,2017
214,Mary E. Roberts Elementary School,"PK, KG-3",Moorestown Township Public School District,289,22.1%,"$7,429",83,2017
215,Bowne-Munro Elementary School,"PK, KG-5",East Brunswick Township School District,209,18.2%,"$13,912",83,2017
216,Milford Brook School,K-6,Manalapan-Englishtown Regional School District,509,11.2%,"$8,628",83,2017
217,Marlboro Elementary School,K-5,Marlboro Township School District,461,2.2%,"$9,088",83,2017
218,Allenwood Elementary School,K-5,Wall Township Public School District,353,6.2%,"$10,534",82.9,2017
219,Parkway Elementary School,"PK, KG-4",Paramus Public School District,287,4.9%,"$16,646",82.9,2017
220,Port Colden School,1-3,Washington Township School District,180,21.1%,"$12,139",82.8,2017
221,Kings Road School,K-5,Madison Public School District,311,3.5%,"$12,736",82.8,2017
222,School No. 3,"PK, KG-4",Fort Lee School District,555,18.2%,"$6,876",82.7,2017
223,Lincoln Elementary School,K-5,Caldwell-West School District,243,12.3%,"$14,951",82.7,2017
224,Randall Carter Elementary School,K-5,Wayne Township Public School District,336,8.6%,"$15,525",82.7,2017
225,Jefferson Elementary School,1-5,Summit Public School District,245,34.3%,"$8,684",82.6,2017
226,Lester C Noecker,"PK, KG-6",Roseland School District,461,2.6%,"$13,133",82.6,2017
227,Lawrence Brook Elementary School,"PK, KG-5",East Brunswick Township School District,446,24.7%,"$12,904",82.6,2017
228,Stone Harbor Elementary School,K-4,Stone Harbor School District,75,0.0%,"$19,958",82.6,2017
229,James Fallon Elementary School,K-5,Wayne Township Public School District,356,4.2%,"$14,842",82.5,2017
230,Crim Primary School,"PK, KG-4",Bridgewater-Raritan Regional School District,335,2.1%,"$11,542",82.4,2017
231,Cambridge Elementary School,"PK, KG-5",South Brunswick School District,520,8.8%,"$10,867",82.4,2017
232,Woodfern Elementary School,K-4,Hillsborough Township Public School District,346,14.7%,"$5,571",82.4,2017
233,Hopewell Elementary School,"PK, KG-5",Hopewell Valley Regional School District,441,3.9%,"$11,069",82.4,2017
234,Glenview Avenue,K-6,HADDON HEIGHTS School District,248,8.5%,"$12,403",82.2,2017
235,Valley View School,"PK, KG-5",Montville Township School District,405,1.0%,"$19,750",82.1,2017
236,Colonial Road School,"PK, KG-5",Franklin Lakes School District,252,3.6%,"$16,575",82.1,2017
237,Clark Mills School,K-5,Manalapan-Englishtown Regional School District,514,7.4%,"$8,519",82.1,2017
238,Cedar Hill School,"PK, KG-5",Montville Township School District,298,2.3%,"$18,902",82.1,2017
239,Abraham Lincoln Elementary School,K-5,Wyckoff Township Public School District,334,0.9%,"$12,867",82.1,2017
240,Laning Avenue School,"PK, KG-4",Verona Public School District,251,0.0%,"$8,559",81.9,2017
241,Cranberry Pines Elementary,K-5,Medford Township School District,384,3.9%,"$8,592",81.8,2017
242,Wemrock Brook School,K-5,Manalapan-Englishtown Regional School District,677,3.7%,"$7,216",81.8,2017
243,Lincoln Elementary School,K-5,Edison Township School District,778,14.4%,"$5,981",81.8,2017
244,North Star Academy Charter School,K-12,North Star Academy Charter School,"4,490",86.9%,"$10,058",81.7,2017
245,Ann Blanche Smith,K-4,Hillsdale School District,290,6.9%,"$10,680",81.7,2017
246,Irwin Elementary School,"PK, KG-5",East Brunswick Township School District,440,22.3%,"$12,122",81.7,2017
247,Conover Road Elementary School,3-5,Colts Neck Township School District,283,1.1%,"$12,760",81.7,2017
248,Nut Swamp Elementary School,K-5,Middletown Township Public School District,583,2.2%,"$7,091",81.7,2017
249,School No. 2,"PK, KG-4",Fort Lee School District,479,22.1%,"$11,389",81.7,2017
250,Lakeview Elementary School,"PK, KG-5",Denville Township K-8 School District,699,6.4%,"$10,419",81.7,2017
251,Central Elementary School,"PK, KG-5",East Brunswick Township School District,416,13.5%,"$14,235",81.6,2017
252,Lincoln Elementary School,"PK, KG-5",Bergenfield Borough School District,403,26.8%,"$11,093",81.5,2017
253,School #3,"PK, KG-4",Cliffside Park School District,285,83.5%,"$17,165",81.4,2017
254,William J. McGinn Elementary School,K-4,Scotch Plains-Fanwood School District,495,5.3%,"$8,178",81.4,2017
255,Irene E. Feldkirchner Elementary School,"PK, KG-4",Green Brook Township Public School District,447,9.2%,"$17,389",81.4,2017
256,Elysian Charter School of Hoboken,K-8,Elysian Charter School,290,12.8%,"$8,361",81.4,2017
257,Frenchtown Elementary,"PK, KG-8",Frenchtown Borough School District,129,19.4%,"$17,886",81.3,2017
258,Central Elementary School,3-5,East Hanover Township School District,299,3.3%,"$12,210",81.1,2017
259,Meadowbrook,"PK, KG-4",Hillsdale School District,322,5.9%,"$11,913",81.1,2017
260,Jefferson Elementary School,K-5,Bergenfield Borough School District,263,30.0%,"$10,815",81,2017
261,Jefferson Elementary School,3-5,South Orange-Maplewood School District,486,11.1%,"$4,804",81,2017
262,Julia A Traphagen School,"PK, KG-5",Waldwick School District,417,0.7%,"$9,325",80.9,2017
263,Whitehouse School,K-3,Readington Township School District,320,5.6%,"$10,740",80.9,2017
264,Sandshore Rd. Elementary School,K-5,Mount Olive Township School District,403,7.7%,"$10,512",80.9,2017
265,Norwood Public School,"PK, KG-8",Norwood Public School District,613,0.0%,"$12,636",80.8,2017
266,North Boulevard School,"PK, KG-5",Pequannock Township School District,329,2.1%,"$13,107",80.8,2017
267,Chesterfield Township Elementary School,"PK, KG-6",Chesterfield Township School District,764,3.7%,"$10,698",80.8,2017
268,Triangle Elementary School,K-4,Hillsborough Township Public School District,358,9.2%,"$5,950",80.7,2017
269,Stonybrook Elementary School,3-5,Kinnelon School District,467,4.5%,"$12,633",80.6,2017
270,Robert Erskine School,K-3,Ringwood School District,254,11.8%,"$11,230",80.3,2017
271,Riverbank Charter School of Excellence,K-3,Riverbank Charter School of Excellence,142,9.2%,"$7,871",80.3,2017
272,Ridge Ranch Elementary School,K-4,Paramus Public School District,325,4.0%,"$15,309",80.2,2017
273,North Dover Elementary School,K-5,Toms River Regional School District,556,21.2%,"$6,547",80.2,2017
274,Clyde S. Jennings Elementary School,K-5,Haddon Township School District,118,25.4%,"$12,020",80.2,2017
275,Thomas B. Conley Elementary School,"PK, KG-6",Bethlehem Township School District,208,4.3%,"$19,833",80.1,2017
276,Mount Pleasant Elementary School,K-5,West Orange Public Schools,365,26.3%,"$12,477",80.1,2017
277,Flocktown-Kossmann Elementary School,"PK, KG-5",Washington Township School District,468,5.1%,"$10,912",80,2017
278,Copper Hill Elementary School,"PK, KG-4",Flemington-Raritan Regional School District,430,11.4%,"$15,346",80,2017
279,Seventh Avenue,3-6,HADDON HEIGHTS School District,138,8.0%,"$10,786",79.9,2017
280,Slocum Skewes School,2-9,Ridgefield School District,755,32.2%,"$11,589",79.9,2017
281,Millington Elementary School,2-5,Long Hill Township School District,358,0.0%,"$7,775",79.9,2017
282,River Plaza Elementary School,K-5,Middletown Township Public School District,300,4.3%,"$8,973",79.8,2017
283,Randolphville Elementary School,K-3,Piscataway Township School District,531,20.3%,"$5,821",79.7,2017
