rank,school,type,grades,address,city,zip,county,district,year
917,Matthew Jago Elementary School,Public,"PK, KG-5",99 Central Avenue,Sewaren,07077,Middlesex County,Woodbridge Township School District,2017
918,Beverly City School District,Public,"PK, KG-8",601 Bentley Ave,Beverly,08010,Burlington County,Beverly City School District,2017
919,Jersey City Golden Door Charter School,"Public, Charter","PK, KG-8",3044 Kennedy Blvd,Jersey City,07306,Hudson County,Jersey City Golden Door Charter School,2017
920,Lincoln Community School #5,Public,"PK, KG-8",208 Prospect Avenue,Bayonne,07002,Hudson County,Bayonne School District,2017
921,South River Elementary School,Public,2-5,81 Johnson Place,South River,08882,Middlesex County,South River Public School District,2017
922,Joseph T. Donahue Elementary School,Public,3-4,200 Bengal Blvd,Barnegat,08005,Ocean County,Barnegat Township School District,2017
923,Veterans' Memorial Elementary School,Public,"PK, KG-5",1401 Central Avenue,Union City,07087,Hudson County,Union City School District,2017
924,Tuckerton Elementary School,Public,"PK, KG-6",Marine Street,Tuckerton,08087,Ocean County,Tuckerton Borough School District,2017
925,Ocean Gate Elementary School,Public,"PK, KG-6",126 West Arverne Avenue,Ocean Gate,08740,Ocean County,Ocean Gate School District,2017
926,Van Derveer Elementary School,Public,"PK, KG-5",51 Union Ave.,Somerville,08876,Somerset County,Somerville Public School District,2017
927,James F. Murray School,Public,"PK, KG-8",339 Stegman Parkway,Jersey City,07305,Hudson County,Jersey City Public Schools,2017
928,Abraham Lincoln School No. 14,Public,K-8,50 Grove Street,Elizabeth,07202,Union County,Elizabeth Public Schools,2017
929,Drum Point Road Elementary School,Public,K-5,41 Drum Point Rd,Brick,08723,Ocean County,Brick Township Public School District,2017
930,The Village Charter School,"Public, Charter",K-8,101 Sullivan Way,Trenton,08638,Mercer County,The Village Charter School,2017
931,Warren G. Harding Elementary School,Public,"PK, KG-6",426 Boulevard,Kenilworth,07033,Union County,Kenilworth School District,2017
932,School #14,Public,"PK, KG-5",99 St  Andrews Boulevard,Clifton,07012,Passaic County,Clifton Public School District,2017
933,Woodrow Wilson Elementary School,Public,"PK, KG-8",133 Tunison Rd,New Brunswick,08901,Middlesex County,New Brunswick School District,2017
934,Garfield Elementary School,Public,"PK, KG-6",360 Belgrove Dr,Kearny,07032,Hudson County,Kearny,2017
935,Cliffwood Elementary School,Public,"PK, KG-3",422 Cliffwood Avenue,Cliffwood,07721,Monmouth County,Matawan-Aberdeen Regional School District,2017
936,Myron L. Powell Elementary School,Public,"PK, KG-8",225 Main Street,Cedarville,08311,Cumberland County,Lawrence Township School District,2017
937,Beatrice Gilmore School,Public,3-5,1075 McBride Avenue,Woodland Park,07424,Passaic County,Woodland Park School District,2017
938,School #16,Public,K-5,755 Grove Street,Clifton,07013,Passaic County,Clifton Public School District,2017
939,Fairmount,Public,"PK, KG-4",105 Grand Avenue,Hackensack,07601,Bergen County,Hackensack School District,2017
940,Lincoln Elementary School,Public,"PK, KG-3",37 Keller Avenue,Rockaway,07866,Morris County,Rockaway Borough School District,2017
941,Eastampton Township Community School,Public,"PK, KG-8",1 Student Drive,Eastampton,08060,Burlington County,Eastampton Township School District,2017
942,Parkview Elementary School,Public,"PK, KG-6",101 Birch St,Westville,08093,Gloucester County,Westville Boro Public School District,2017
943,Theodore Roosevelt Elementary School,Public,"PK, KG-6",4507 Hudson Ave,Union City,07087,Hudson County,Union City School District,2017
944,McKinley Elementary School,Public,K-8,3110 Liberty Ave,North Bergen,07047,Hudson County,North Bergen School District,2017
945,Ridgeway Elementary School,Public,"PK, KG-5",2861 Ridgeway Rd,Manchester,08759,Ocean County,Manchester Township School District,2017
946,Woodrow Wilson Elementary School,Public,K-3,65 Dane Street,Sayreville,08872,Middlesex County,Sayreville School District,2017
947,Sunnybrae Elementary School,Public,K-5,166 Elton Avenue,Hamilton,08620,Mercer County,Hamilton Township Public School District,2017
948,School #15,Public,"PK, KG-5",700 Gregory Avenue,Clifton,07011,Passaic County,Clifton Public School District,2017
949,Belmar Elementary,Public,"PK, KG-8",1101 Main Street,Belmar,07719,Monmouth County,Belmar Elementary School District,2017
950,Washington Elementary School,Public,"PK, KG-5",289 Main St,West Orange,07052,Essex County,West Orange Public Schools,2017
951,Number 1,Public,"PK, KG-5",728 North Wood Ave.,Linden,07036,Union County,Linden Public School District,2017
952,Charles Street School,Public,"PK, KG-5",100 W  Charles Street,Palmyra,08065,Burlington County,Palmyra Public School District,2017
953,Colin Powell Elementary School,Public,K-5,1500 New York Avenue,Union City,07087,Hudson County,Union City School District,2017
954,Ethel M Burke Elementary School,Public,K-4,112 South Black Horse Pike,Bellmawr,08031,Camden County,Bellmawr Public School District,2017
955,Dionne Warwick Institute,Public,"PK, KG-5",120 Central Ave,East Orange,07018,Essex County,East Orange School District,2017
956,Franklin Elementary School,Public,K-4,8 Meeker Street,Succasunna,07876,Morris County,Roxbury Township School District,2017
957,M. Joan Pearson Elementary School,Public,K-5,1301 Burlington Ave,Delanco,08075,Burlington County,Delanco Township School District,2017
958,Winslow Township Elementary School Two,Public,"PK, KG-3",125 First Avenue,Sicklerville,08081,Camden County,Winslow Township School District,2017
959,New Hanover Township School,Public,"PK, KG-8",122 Fort Dix Street,Wrightstown,08562,Burlington County,New Hanover Township,2017
960,G.H. Carson Elementary School,Public,"PK, KG-3",4150 Garfield Avenue,Pennsauken,08109,Camden County,Pennsauken Township Board of Education School District,2017
961,Berkeley Elementary School,Public,K-6,351 Bloomfield Ave,Bloomfield,07003,Essex County,Bloomfield Township School District,2017
962,Paul Robeson Community School for the Arts,Public,"PK, KG-8",199 Commercial Ave,New Brunswick,08901,Middlesex County,New Brunswick School District,2017
963,Blackwood Elementary School,Public,"PK, KG-5",260 Blenheim  Erial Rd,Blackwood,08012,Camden County,Gloucester Township Public Schools,2017
964,Jackson Avenue,Public,"PK, KG-4",421 Jackson Ave,Hackensack,07601,Bergen County,Hackensack School District,2017
965,Waretown Elementary School,Public,"PK, KG-2",64 Railroad Avenue,Waretown,08758,Ocean County,Ocean Township School District,2017
966,Horace Mann Community School,Public,"PK, KG-8",25 West 38th Street,Bayonne,07002,Hudson County,Bayonne School District,2017
967,Franklin Elementary School,Public,1-8,5211 Columbia Avenue,North Bergen,07047,Hudson County,North Bergen School District,2017
968,Thomas Richards Early Childhood Center,Public,PK-K,934 Lincoln Avenue,Atco,08004,Camden County,Waterford Township School District,2017
969,Community Charter School of Paterson,"Public, Charter",K-8,75 Spruce St,Paterson,07501,Passaic County,Community Charter School of Paterson,2017
970,Roseville Community Charter School,"Public, Charter",K-4,540 Orange Street,Newark,07107,Essex County,Roseville Community Charter School,2017
971,Gertrude C. Folwell Elementary School,Public,2-4,455 Jacksonville Rd,Mount Holly,08060,Burlington County,Mount Holly Township Public School District,2017
972,George Washington Elementary School,Public,"PK, KG-6",3905 New York Ave,Union City,07087,Hudson County,Union City School District,2017
973,Foundation Academy Charter School,"Public, Charter, Alternative",K-12,363 West State Street,Trenton,08608,Mercer County,Foundation Academy Charter School,2017
974,Joseph H. Brensinger School,Public,"PK, KG-8",600 Bergen Ave,Jersey City,07304,Hudson County,Jersey City Public Schools,2017
975,Paterson Charter School for Science/Technology,"Public, Charter, Alternative",K-12,196 West Railway Avenue,Paterson,07503,Passaic County,Paterson Charter School for Science and Technology,2017
976,Erial Elementary School,Public,"PK, KG-5",20 Essex Avenue,Sicklerville,08081,Camden County,Gloucester Township Public Schools,2017
977,Hamburg School,Public,"PK, KG-8",30 Linwood Avenue,Hamburg,07419,Sussex County,Hamburg School District,2017
978,Franklin Elementary School,Public,"PK, KG-6",1809 St Georges Ave,Rahway,07065,Union County,Rahway Public School District,2017
979,Passaic Arts and Science Charter School,"Public, Charter, Alternative",K-12,7 St. Francis Way,Passaic,07055,Passaic County,Passaic Arts and Science Charter School,2017
980,Albio Sires Elementary School,Public,K-6,6300 Palisade Ave,West New York,07093,Hudson County,West New York School District,2017
981,Paterson Arts and Science Charter School,"Public, Charter, Alternative",K-12,225 Grand Street,Paterson,07501,Passaic County,Paterson Arts and Science Charter School,2017
982,Millville Public Charter School,"Public, Charter",K-8,1101 Wheaton Avenue,Millville,08332,Cumberland County,Millville Public Charter School,2017
983,Julia A. Barnes School,Public,"PK, KG-8",91 Astor Place,Jersey City,07304,Hudson County,Jersey City Public Schools,2017
984,Abington Avenue School,Public,"PK, KG-8",209 Abington Avenue,Newark,07107,Essex County,Newark Public School District,2017
985,Lindeneau Elementary School,Public,K-5,50 Blossom Street,Edison,08817,Middlesex County,Edison Township School District,2017
986,Rafael Cordero y Molina,Public,"PK, KG-8",158 Erie St,Jersey City,07302,Hudson County,Jersey City Public Schools,2017
987,Frank R Conwell School,Public,"PK, KG-5",111 Bright Street,Jersey City,07302,Hudson County,Jersey City Public Schools,2017
988,Phillipsburg Elementary School,Public,3-5,525 Warren Street,Phillipsburg,08865,Warren County,Phillipsburg School District,2017
989,Francis Lore Elementary School,Public,"PK, KG-5",13 Westwood Drive,Ewing,08628,Mercer County,Ewing Township School District,2017
990,Herma S. Simmons Elementary School,Public,"PK, KG-5",300 West Chestnut Street,Clayton,08312,Gloucester County,Clayton Public School District,2017
991,Belleville PS7,Public,"PK, KG-6",20 Passaic Ave,Belleville,07109,Essex County,Belleville Public School District,2017
992,Number 4,Public,"PK, KG-5",1602 Dill Avenue,Linden,07036,Union County,Linden Public School District,2017
993,Hope Academy Charter School,"Public, Charter",K-8,601 Grand Avenue,Asbury Park,07712,Monmouth County,Hope Academy Charter School,2017
994,Roberto Clemente,Public,K-5,434 Rosa Parks Blvd,Paterson,07501,Passaic County,Paterson Public School District,2017
995,Lafayette Estates Elementary School,Public,K-5,Ford Avenue,Fords,08863,Middlesex County,Woodbridge Township School District,2017
996,Washington Elementary School,Public,"PK, KG-6",80 Belgrove Dr,Kearny,07032,Hudson County,Kearny,2017
997,Walnut Street Elementary School,Public,K-5,60 Walnut Street,Toms River,08753,Ocean County,Toms River Regional School District,2017
998,Number 6,Public,"PK, KG-5",19 East Morris Ave.,Linden,07036,Union County,Linden Public School District,2017
999,Maud Abrams School,Public,3-4,714 Townbank Rd,Cape May,08204,Cape May County,Lower Township Elementary School District,2017
1000,Madison Monroe School No. 16,Public,"PK, KG-8",1091 North Ave,Elizabeth,07201,Union County,Elizabeth Public Schools,2017
1001,Hillcrest School,Public,"PK, KG-5",500 Franklin Blvd,Somerset,08873,Somerset County,Franklin Township Public School District,2017
1002,Battle Hill Elementary,Public,"PK, KG-4",2600 Killian Place,Union,07083,Union County,Township of Union School District,2017
1003,Samuel T. Busansky School,Public,3-5,16 Scrapetown Road,Pemberton,08068,Burlington County,Pemberton Township School District,2017
1004,Lillian M. Dunfee Elementary,Public,PK,128 Barnegat Blvd,Barnegat,08005,Ocean County,Barnegat Township School District,2017
1005,Benjamin Banneker Academy,Public,"PK, KG-7",500 South Clinton Street,East Orange,07018,Essex County,East Orange School District,2017
1006,Harmony Township School,Public,"PK, KG-8",2551 Belvidere Road,Phillipsburg,08865,Warren County,Harmony Township School District,2017
1007,Robert Menendez Elementary School,Public,K-6,600 55th St,West New York,07093,Hudson County,West New York School District,2017
1008,West End Memorial Elementary School,Public,"PK, KG-5",215 Queen Street,Woodbury,08096,Gloucester County,Woodbury City Public School District,2017
1009,Belleville PS3,Public,K-6,230 Joralemon St,Belleville,07109,Essex County,Belleville Public School District,2017
1010,Thomas G. Connors Elementary School,Public,K-5,201 Monroe Street,Hoboken,07030,Hudson County,Hoboken Public School District,2017
1011,Dr. William Mennies Elementary School,Public,K-5,361 East Grant Avenue,Vineland,08360,Cumberland County,Vineland Public School District,2017
1012,Alpha Borough School,Public,"PK, KG-8",817 North Boulevard,Alpha,08865,Warren County,Alpha Borough School District,2017
1013,School #13,Public,K-5,782 Van Houten Avenue,Clifton,07013,Passaic County,Clifton Public School District,2017
1014,Somerdale Park School,Public,"PK, KG-8",301 Grace Street,Somerdale,08083,Camden County,Somerdale School District,2017
1015,Parsons,Public,"PK, KG-4",116 Hollywood Street,North Brunswick,08902,Middlesex County,North Brunswick Township School District,2017
1016,Wilson Avenue School,Public,K-8,19 Wilson Ave,Newark,07108,Essex County,Newark Public School District,2017
1017,Dr. Albert M. Bean School,Public,"PK, KG-5",70 E Third Ave,Pine Hill,08021,Camden County,Pine Hill School District,2017
1018,Christopher Columbus School No. 15,Public,K-8,511 Third Ave,Elizabeth,07202,Union County,Elizabeth Public Schools,2017
1019,Gables Elementary School,Public,"PK, KG-5",1 Gables Court,Neptune,07753,Monmouth County,Neptune Township School District,2017
1020,Deal Elementary School,Public,K-8,201 Roseld Avenue,Deal,07723,Monmouth County,Deal Boro School District,2017
1021,Henry E. Harris Community School,Public,"PK, KG-8",135 Avenue C,Bayonne,07002,Hudson County,Bayonne School District,2017
1022,Greater Brunswick Charter School,"Public, Charter",K-8,429 Joyce Kilmer Avenue,New Brunswick,08901,Middlesex County,Greater Brunswick Charter School,2017
1023,Compass Academy Charter School,"Public, Charter","PK, KG-5",23 West Chestnut Ave,Vineland,08360,Cumberland County,Compass Academy Charter School,2017
1024,John H. Glenn School,Public,"PK, KG-5",1005 Turnerville Rd,Pine Hill,08021,Camden County,Pine Hill School District,2017
1025,Rieck Avenue Elementary School,Public,K-5,339 Rieck Avenue,Millville,08332,Cumberland County,Millville School District,2017
1026,Benjamin Franklin Elementary School,Public,"PK, KG-3",7201 Irving Avenue,Pennsauken,08109,Camden County,Pennsauken Township Board of Education School District,2017
1027,School 5,Public,K-5,430 Totowa Avenue,Paterson,07502,Passaic County,Paterson Public School District,2017
1028,Hopewell Crest,Public,"PK, KG-8",122 Sewall Road,Bridgeton,08302,Cumberland County,Hopewell Township School District,2017
1029,Dane Barse Elementary School,Public,K-5,240 S Orchard Rd,Vineland,08360,Cumberland County,Vineland Public School District,2017
1030,Parkway Elementary School,Public,"PK, KG-5",446 Parkway Avenue,Ewing,08618,Mercer County,Ewing Township School District,2017
1031,Pine Beach Elementary School,Public,K-5,101 Pennsylvania Avenue,Pine Beach,08741,Ocean County,Toms River Regional School District,2017
1032,Belleville PS5,Public,K-6,149 Adelaide St,Belleville,07109,Essex County,Belleville Public School District,2017
1033,Number 5,Public,"PK, KG-5",1014 Bower Street,Linden,07036,Union County,Linden Public School District,2017
1034,University Heights Charter School,"Public, Charter","PK, KG-8",74 Hartford Street,Newark,07103,Essex County,University Heights Charter School,2017
1035,Lincoln Elementary School,Public,2-3,221 Cross Street,Harrison,07029,Hudson County,Harrison Public Schools,2017
1036,Woodlynne Boro Public School,Public,"PK, KG-8",131 Elm Avenue,Woodlynne,08107,Camden County,Woodlynne School District,2017
1037,Robert Waters Elementary School,Public,"PK, KG-6",2800 Summit Ave,Union City,07087,Hudson County,Union City School District,2017
1038,Hurden Looker School,Public,2-6,1261 Liberty Ave,Hillside,07205,Union County,Hillside Public School District,2017
1039,Delran Intermediate School,Public,3-5,20 Creek Road,Delran,08075,Burlington County,Delran Township School District,2017
1040,Frederic W. Cook Elementary School,Public,K-5,739 Leland Ave,Plainfield,07062,Union County,Plainfield Public School District,2017
1041,Downe Township Elementary School,Public,"PK, KG-8",220 Main St,Newport,08345,Cumberland County,Downe Township School District,2017
1042,School #17,Public,"PK, KG-5",361 Lexington Avenue,Clifton,07011,Passaic County,Clifton Public School District,2017
1043,Woodrow Wilson,Public,"PK, KG-8",210 West Sylvania Ave,Neptune City,07753,Monmouth County,Neptune City School District,2017
1044,Dawes Avenue Elementary School,Public,"PK, KG-3",22 W. Dawes Avenue,Somers Point,08244,Atlantic County,Somers Point School District,2017
1045,Public School Number One,Public,K-6,6129 Madison St,West New York,07093,Hudson County,West New York School District,2017
1046,Freehold Learning Center,Public,"PK, KG-3",30 Dutch Lane Rd.,Freehold,07728,Monmouth County,Freehold Borough School District,2017
1047,Elmora School No. 12,Public,"PK, KG-8",638 Magie Ave,Elizabeth,07208,Union County,Elizabeth Public Schools,2017
1048,William Shemin Midtown Community School #8,Public,"PK, KG-8",550 Avenue A,Bayonne,07002,Hudson County,Bayonne School District,2017
1049,James J. Flynn Elementary School,Public,K-4,850 Chamberlain Avenue,Perth Amboy,08861,Middlesex County,Perth Amboy Public School District,2017
1050,Lincoln Elementary School,Public,"PK, KG-8",1206 63rd St,North Bergen,07047,Hudson County,North Bergen School District,2017
1051,Robert Morris School No. 18,Public,"PK, KG-8",860 Cross Ave,Elizabeth,07208,Union County,Elizabeth Public Schools,2017
1052,Sovereign Avenue School,Public,"PK, KG-8",111 N. Sovereign Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2017
1053,Wilbur Watts Intermediate School,Public,3-6,550 High Street,Burlington,08016,Burlington County,Burlington City Public School District,2017
1054,Winslow Township Elementary School Three,Public,"PK, KG-3",131 Sicklerville Road,Sicklerville,08081,Camden County,Winslow Township School District,2017
1055,Columbus Elementary School,Public,"PK, KG-5",1 Carteret Avenue,Carteret,07008,Middlesex County,Carteret Public School District,2017
1056,Chelsea Heights School,Public,"PK, KG-8",4101  Filbert Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2017
1057,iPrep Academy School No 8,Public,K-8,221-227 Court Street,Elizabeth,07206,Union County,Elizabeth Public Schools,2017
1058,Anthony V. Ceres Elementary School,Public,K-4,445 State Street,Perth Amboy,08861,Middlesex County,Perth Amboy Public School District,2017
1059,Ridge Street School,Public,K-8,735 Ridge St,Newark,07104,Essex County,Newark Public School District,2017
1060,Alice Costello Elementary School,Public,"PK, KG-8",301 Haakon rd.,Brooklawn,08030,Camden County,Brooklawn Public School District,2017
1061,Heywood Avenue Elementary School,Public,"PK, KG-7",421 Heywood Ave,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2017
1062,Aline Bingham Elementary School,Public,K-3,100 First & Orchard Ave,Runnemede,08078,Camden County,Runnemede Public School District,2017
1063,A A Anastasia Elementary School,Public,K-5,92 Seventh Avenue,Long Branch,07740,Monmouth County,LONG BRANCH PUBLIC SCHOOL District,2017
1064,Great Oaks Legacy Charter School,"Public, Charter, Alternative","PK, KG-12",909 Broad Street,Newark,07102,Essex County,Great Oaks Legacy Charter School,2017
1065,Lawnside School,Public,"PK, KG-8",426 East Charleston Ave,Lawnside,08045,Camden County,Lawnside School Distric,2017
1066,Leeds Avenue Elementary School,Public,"PK, KG-5",100 W  Leeds Avenue,Pleasantville,08232,Atlantic County,Pleasantville Public School District,2017
1067,Dr. John Grieco Elementary School,Public,1-2,50 Durie Ave,Englewood,07631,Bergen County,Englewood Public School District,2017
1068,National Park School,Public,"PK, KG-6",516 Lakehurst Ave,National Park,08063,Gloucester County,National Park Boro School District,2017
1069,School 27,Public,"PK, KG-5",250 Richmond Ave,Paterson,07502,Passaic County,Paterson Public School District,2017
1070,Hawthorne Park Elementary School,Public,K-4,84 Hampshire Lane,Willingboro,08046,Burlington County,Willingboro Public School District,2017
1071,Cicely L. Tyson Community Elementary School,Public,"PK, KG-5",45 North Arlington Street,East Orange,07017,Essex County,East Orange School District,2017
1072,Washington Memorial Elementary School,Public,2-6,300 West Stewart Street,Washington,07882,Warren County,Washington Borough School District,2017
1073,Mario Drago School No. 3,Public,"PK, KG-8",155 Van Houten Ave.,Passaic,07055,Passaic County,Passaic City School District,2017
1074,Langston Hughes Elementary School,Public,"PK, KG-5",160 Rhode Island Avenue,East Orange,07018,Essex County,East Orange School District,2017
1075,Charles J. Riley School 9,Public,"PK, KG-8",6 Timothy Street,Paterson,07503,Passaic County,Paterson Public School District,2017
1076,Roberto Clemente Elementary School,Public,"PK, KG-7",257 Summer Ave,Newark,07104,Essex County,Newark Public School District,2017
1077,Mildred Magowan Elementary School,Public,"PK, KG-4",405 Cherrix Avenue,Edgewater Park,08010,Burlington County,Edgewater Park Township School District,2017
1078,Thomas A Edison Elementary School,Public,"PK, KG-6",507 West St,Union City,07087,Hudson County,Union City School District,2017
1079,Belleville PS8,Public,"PK, KG-6",183 Union Ave,Belleville,07109,Essex County,Belleville Public School District,2017
1080,Forest Street Community Elementary School,Public,"PK, KG-7",651 Forest St,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2017
1081,School #4,Public,"PK, KG-5",194 West Second Street,Clifton,07011,Passaic County,Clifton Public School District,2017
1082,Bradley Beach Elementary School,Public,"PK, KG-8",515 Brinley Avenue,Bradley Beach,07720,Monmouth County,Bradley Beach School District,2017
1083,Ross Street Elementary School,Public,K-5,Ross Street,Woodbridge,07095,Middlesex County,Woodbridge Township School District,2017
1084,Maurice River Township School,Public,"PK, KG-8",3593 Rt 47,Port Elizabeth,08348,Cumberland County,Maurice River Township School District,2017
1085,South Main Street Elementary School,Public,"PK, KG-5",701 South Main Street,Pleasantville,08232,Atlantic County,Pleasantville Public School District,2017
1086,International Charter School,"Public, Charter",K-4,105 Grand Street,Trenton,08611,Mercer County,International Charter School of Trenton,2017
1087,Deerfield Township Elementary School,Public,"PK, KG-8",419  Morton Ave,Rosenhayn,08352,Cumberland County,Deerfield Township School District,2017
1088,Woodrow Wilson School No. 19,Public,"PK, KG-8",529 Edgar Rd,Elizabeth,07202,Union County,Elizabeth Public Schools,2017
1089,West End School,Public,"PK, KG-4",447 Greenbrook Road,North Plainfield,07060,Somerset County,North Plainfield School District,2017
1090,Mahatma K. Gandhi School,Public,"PK, KG-8",143 Romaine Ave,Jersey City,07306,Hudson County,Jersey City Public Schools,2017
1091,Park Avenue Elementary School,Public,3-5,280 Park Ave.,Freehold,07728,Monmouth County,Freehold Borough School District,2017
1092,Edward T. Bowser Senior School of Excellence,Public,"PK, KG-5",180 Lincoln Street,East Orange,07017,Essex County,East Orange School District,2017
1093,Port Reading Avenue Elementary School,Public,K-5,Turner Street,Port Reading,07064,Middlesex County,Woodbridge Township School District,2017
1094,Winfield Township,Public,"PK, KG-8",7 1/2 Gulfstream Avenue,Winfield Park,07036,Union County,Winfield Township,2017
1095,Maude M. Wilkins Elementary School,Public,2-4,34 West Mill Road,Maple Shade,08052,Burlington County,Maple Shade School District,2017
1096,John F. Kennedy Elementary School,Public,"PK, KG-5",28 Front Street,Jamesburg,08831,Middlesex County,Jamesburg Public School District,2017
1097,Joseph Battin School No 4,Public,K-8,300 South Broad Street,Elizabeth,07202,Union County,Elizabeth Public Schools,2017
1098,Shady Lane Elementary School,Public,2-6,130 Peach Street,Westville,08093,Gloucester County,Deptford Township Public School District,2017
1099,Grover Cleveland Elementary School,Public,"PK, KG-6",486 E Milton Ave,Rahway,07065,Union County,Rahway Public School District,2017
1100,Whitney E. Houston Academy,Public,"PK, KG-8",215 Dodd St,East Orange,07017,Essex County,East Orange School District,2017
1101,School 29,Public,K-4,88 Danforth Avenue,Paterson,07501,Passaic County,Paterson Public School District,2017
1102,Mckinley Community School,Public,"PK, KG-8",15 Van Dyke Ave,New Brunswick,08901,Middlesex County,New Brunswick School District,2017
1103,Lalor Elementary School,Public,"PK, KG-5",25 Barnt Deklyn Road,Hamilton,08610,Mercer County,Hamilton Township Public School District,2017
1104,Public School Number Five,Public,K-6,5401 Hudson Ave,West New York,07093,Hudson County,West New York School District,2017
1105,Summerfiled Elementary School,Public,"PK, KG-5",1 Summerfield La,Neptune,07753,Monmouth County,Neptune Township School District,2017
1106,Klockner Elementary School,Public,"PK, KG-5",830 Klockner Avenue,Hamilton,08619,Mercer County,Hamilton Township Public School District,2017
1107,Jersey City Community Charter School,"Public, Charter",K-8,128 Danforth Avenue,Jersey City,07305,Hudson County,Jersey City Community Charter School,2017
1108,Newark Educators Community Charter School,"Public, Charter","PK, KG-4",9-11 Hill St,Newark,07102,Essex County,Newark Educators Community Charter School,2017
1109,Dr. Charles C. Polk School,Public,1-4,1100 Warren St,Roselle,07203,Union County,Roselle Public School District,2017
1110,Elizabeth Avenue School,Public,"PK, KG-5",363 Elizabeth Avenue,Somerset,08873,Somerset County,Franklin Township Public School District,2017
1111,Lindenwold School Five,Public,K-4,550 Chews Landing Rd.,Lindenwold,08021,Camden County,Lindenwold Public School District,2017
1112,Holly Heights Elementary School,Public,K-5,2509 E Main St,Millville,08332,Cumberland County,Millville School District,2017
1113,Edward J. Patten Elementary School,Public,K-4,500 Charles Street,Perth Amboy,08861,Middlesex County,Perth Amboy Public School District,2017
1114,Leap Academy University Charter School,"Public, Charter, Alternative",K-12,130 North Broadway,Camden,08102,Camden County,LEAP Academy University Charter School,2017
1115,Abraham Lincoln School #6,Public,"PK, KG-5",111 Palisade Ave,Garfield,07026,Bergen County,Garfield Public School District,2017
1116,Joseph S. Stackhouse School,Public,K-2,125a Trenton Road,Browns Mills,08015,Burlington County,Pemberton Township School District,2017
1117,Robert N. Wilentz Elementary School,Public,K-4,51 First Street,Perth Amboy,08861,Middlesex County,Perth Amboy Public School District,2017
1118,School #11,Public,K-5,147 Merselis Avenue,Clifton,07011,Passaic County,Clifton Public School District,2017
1119,Washington Elementary School,Public,K-5,331 Emory Avenue,Trenton,08611,Mercer County,Trenton Public School District,2017
1120,Harrison Elementary School,Public,1-4,310 Harrison Ave,Roselle,07203,Union County,Roselle Public School District,2017
1121,East Newark Elementary School,Public,"PK, KG-5",501  11 North Third Street,East Newark,07029,Hudson County,East Newark School District,2017
1122,East Orange Community Charter School,"Public, Charter",K-4,99 Washington Street,East Orange,07017,Essex County,East Orange Community Charter School,2017
1123,Elliott Street Elementary School,Public,"PK, KG-8",721 Summer Avenue,Newark,07104,Essex County,Newark Public School District,2017
1124,Nicholas S. Lacorte-Peterstown School No. 3,Public,K-8,700 Second Ave,Elizabeth,07202,Union County,Elizabeth Public Schools,2017
1125,Red Bank Primary School,Public,"PK, KG-3",222 River Street,Red Bank,07701,Monmouth County,Red Bank Borough Public School District,2017
1126,Sussex Avenue School,Public,"PK, KG-8",307 Sussex Ave,Newark,07107,Essex County,Newark Public School District,2017
1127,Fanny Meyer Hillers,Public,"PK, KG-4",56 Longview Avenue,Hackensack,07601,Bergen County,Hackensack School District,2017
1128,Emerson Community School,Public,K-5,305 Emerson Ave,Plainfield,07062,Union County,Plainfield Public School District,2017
1129,Solve D'Ippolito Elementary School,Public,K-5,1578 North Valley Ave,Vineland,08360,Cumberland County,Vineland Public School District,2017
1130,George B. Fine Elementary School,Public,"PK, KG-3",3800 Gladwyn Ave,Pennsauken,08109,Camden County,Pennsauken Township Board of Education School District,2017
1131,John F Kennedy Elementary School,Public,1-8,1210 Eleventh St,North Bergen,07047,Hudson County,North Bergen School District,2017
1132,Florence Avenue Elementary School,Public,K-5,1324      Springfield Avenue,Irvington,07111,Essex County,Irvington Public School District,2017
1133,Dr. Maya Angelou Elementary School,Public,"PK, KG-5",239 Ocean Avenue,Jersey City,07305,Hudson County,Jersey City Public Schools,2017
1134,Herbert N. Richardson 21st Century School,Public,K-4,318 Stockton Street,Perth Amboy,08861,Middlesex County,Perth Amboy Public School District,2017
1135,Number Three School,Public,"PK, KG-4",403 Cliff Street,Fairview,07022,Bergen County,Fairview Public School District,2017
1136,Washington Avenue Elementary School,Public,K-5,225 W  Washington Avenue,Pleasantville,08232,Atlantic County,Pleasantville Public School District,2017
1137,W. R. James Senior Elementary School,Public,K-4,41 Pinetree Lane,Willingboro,08046,Burlington County,Willingboro Public School District,2017
1138,Texas Avenue School,Public,K-8,2523 Arctic Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2017
1139,New Horizons Community Charter School,"Public, Charter",K-8,45  59 Hayes Street,Newark,07103,Essex County,New Horizons Community Charter School,2017
1140,Evergreen Avenue Elementary School,Public,"PK, KG-5",160 North Evergreen Avenue,Woodbury,08096,Gloucester County,Woodbury City Public School District,2017
1141,Cleveland Street Elementary School,Public,"PK, KG-7",355 Cleveland St,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2017
1142,Chatsworth Elementary School,Public,"PK, KG-8",2 John Bowker Jr. Blvd,Chatsworth,08019,Burlington County,Woodland Township School District,2017
