rank,school,grades,district,students,free_lunch_rec,total_exp,score,year
1125,Wilbur Watts Intermediate School,3-6,Burlington City Public School District,444,53.8%,"$14,246",14.8,2020
1126,Madison Avenue,"PK, KG-5",Irvington Public School District,402,55.5%,"$10,223",14.8,2020
1127,Edward J. Patten Elementary School,K-4,Perth Amboy Public School District,660,87.4%,"$15,922",14.7,2020
1128,Maude M. Wilkins Elementary School,2-4,Maple Shade School District,533,49.7%,"$8,864",14.6,2020
1129,Number 2,"PK, KG-5",Linden Public School District,593,55.1%,"$9,950",14.5,2020
1130,Roberto Clemente Elementary School,"PK, KG-7",Newark Public School District,678,82.6%,"$10,558",14.4,2020
1131,Edward T. Bowser Senior School of Excellence,"PK, KG-5",East Orange School District,510,68.8%,"$13,332",14.4,2020
1132,Loudenslager Elementary School,3-6,Paulsboro School District,351,47.3%,"$7,818",14.2,2020
1133,A A Anastasia Elementary School,K-5,LONG BRANCH PUBLIC SCHOOL District,562,83.5%,"$13,372",14.2,2020
1134,Lalor Elementary School,"PK, KG-5",Hamilton Township Public School District,243,77.8%,"$10,859",14.2,2020
1135,Chaplain Charles Watters School,"PK, KG-8",Jersey City Public Schools,678,67.1%,"$11,181",14.1,2020
1136,South Seventeenth Street School,K-8,Newark Public School District,354,92.9%,"$11,770",14.1,2020
1137,University Elementary School,"PK, KG-5",Irvington Public School District,366,68.0%,"$9,913",14.1,2020
1138,Holly Heights Elementary School,K-5,Millville School District,493,80.1%,"$10,465",14,2020
1139,Harry L Bain,K-6,West New York School District,642,79.3%,"$9,700",14,2020
1140,Gables Elementary School,"PK, KG-5",Neptune Township School District,281,59.1%,"$12,304",14,2020
1141,Madison Monroe School No. 16,"PK, KG-8",Elizabeth Public Schools,615,61.3%,"$9,480",13.9,2020
1142,Dawes Avenue Elementary School,"PK, KG-3",Somers Point School District,303,63.4%,"$14,096",13.8,2020
1143,Texas Avenue School,K-8,Atlantic City School District,499,94.2%,"$12,119",13.5,2020
1144,Delair Elementary School,K-3,Pennsauken Township Board of Education School District,324,14.8%,"$8,537",13.5,2020
1145,Dr. Hani Awadallah School,"PK, KG-8",Paterson Public School District,598,56.0%,"$8,552",13.4,2020
1146,M. Joan Pearson Elementary School,K-5,Delanco Township School District,250,42.0%,"$6,205",13.4,2020
1147,West Avenue School,K-8,Bridgeton City School District,552,77.7%,"$12,057",13.3,2020
1148,Rev. Dr. Ercel F. Webb School,"PK, KG-5",Jersey City Public Schools,659,59.6%,"$10,815",13.3,2020
1149,Lakehurst Elementary School,"PK, KG-8",Lakehurst School District,376,56.1%,"$16,629",13.3,2020
1150,Mario Drago School No. 3,"PK, KG-8",Passaic City School District,755,99.1%,"$10,486",13.2,2020
1151,School 3,K-8,Paterson Public School District,329,86.3%,"$8,917",13.1,2020
1152,Lafayette Street School,"PK, KG-8",Newark Public School District,"1,202",79.0%,"$7,737",13,2020
1153,W. R. James Senior Elementary School,K-4,Willingboro Public School District,353,77.1%,"$12,232",12.9,2020
1154,John Marshal School No. 20,K-8,Elizabeth Public Schools,380,86.1%,"$12,585",12.9,2020
1155,Dr. William Mennies Elementary School,K-5,Vineland Public School District,596,0.5%,"$13,748",12.8,2020
1156,Rose M. Lopez Elementary School,K-3,Perth Amboy Public School District,812,86.1%,,12.8,2020
1157,School 24,"PK, KG-8",Paterson Public School District,712,73.5%,"$7,719",12.7,2020
1158,School 2,K-8,Paterson Public School District,491,81.3%,"$11,646",12.7,2020
1159,Abington Avenue School,"PK, KG-8",Newark Public School District,879,81.3%,"$8,498",12.7,2020
1160,Commercial Township School,"PK, KG-8",Commercial Township School District,459,69.9%,"$9,500",12.6,2020
1161,Stony Brook School,"PK, KG-4",North Plainfield School District,247,67.6%,"$13,043",12.6,2020
1162,Lindenwold School Five,K-4,Lindenwold Public School District,582,83.5%,"$7,851",12.4,2020
1163,Whitney E. Houston Academy,"PK, KG-8",East Orange School District,358,71.5%,"$15,694",12.3,2020
1164,Winfield Scott School No. 2,"PK, KG-8",Elizabeth Public Schools,635,66.0%,"$9,616",12.3,2020
1165,Ivy Hill Elementary School,"PK, KG-8",Newark Public School District,517,76.0%,"$11,199",12.2,2020
1166,Cicely L. Tyson Community Elementary School,"PK, KG-5",East Orange School District,468,70.5%,"$10,050",12.1,2020
1167,Abraham Lincoln School No. 14,K-8,Elizabeth Public Schools,860,76.2%,"$10,502",12.1,2020
1168,Paul Robeson Community School for the Arts,"PK, KG-8",New Brunswick School District,765,98.0%,"$9,460",12.1,2020
1169,Dr. Antonia Pantoja School No. 27,"PK, KG-8",Elizabeth Public Schools,906,68.7%,"$8,896",11.9,2020
1170,College Achieve Central Charter School,K-12,College Achieve Central Charter School,"1,353",76.1%,"$8,250",11.9,2020
1171,Herbert N. Richardson 21st Century School,K-4,Perth Amboy Public School District,491,89.0%,"$20,241",11.8,2020
1172,Dr. Charles P. DeFuccio School,"PK, KG-8",Jersey City Public Schools,312,62.2%,"$16,245",11.8,2020
1173,Christopher Columbus School No. 15,K-8,Elizabeth Public Schools,666,80.3%,"$9,543",11.7,2020
1174,Langston Hughes Elementary School,"PK, KG-5",East Orange School District,505,72.1%,"$10,669",11.7,2020
1175,Woodrow Wilson School No. 19,"PK, KG-8",Elizabeth Public Schools,633,75.7%,"$9,319",11.6,2020
1176,Green Grove Elementary School,"PK, KG-5",Neptune Township School District,294,49.0%,"$11,042",11.5,2020
1177,George E. Wilson Elementary School,"PK, KG-5",Hamilton Township Public School District,431,70.1%,"$8,375",11.5,2020
1178,Leap Academy University Charter School,K-12,LEAP Academy University Charter School,"1,557",85.1%,"$10,261",11.5,2020
1179,G.H. Carson Elementary School,"PK, KG-3",Pennsauken Township Board of Education School District,355,,"$9,874",11.5,2020
1180,Robert N. Wilentz Elementary School,K-4,Perth Amboy Public School District,637,87.3%,"$16,775",11.4,2020
1181,Martin Luther King Junior School No. 6,"PK, KG-8",Passaic City School District,875,99.2%,"$10,342",11.3,2020
1182,Young Men's Academy,3-8,Paterson Public School District,73,71.2%,"$21,107",11.3,2020
1183,McKinley Elementary School,"PK, KG-8",Newark Public School District,785,84.2%,"$9,994",11.3,2020
1184,George L Catrambone,K-5,LONG BRANCH PUBLIC SCHOOL District,813,90.5%,"$9,600",11.2,2020
1185,Cold Springs School,"PK, KG-3",Gloucester City Public School District,821,66.5%,"$11,740",11.2,2020
1186,Avon Avenue School,"PK, KG-8",Newark Public School District,551,87.3%,"$12,937",11.2,2020
1187,iPrep Academy School No 8,K-8,Elizabeth Public Schools,413,82.1%,"$9,452",11.1,2020
1188,William B. Cruise Memorial School No. 11,K-8,Passaic City School District,980,99.2%,"$9,572",11,2020
1189,Rosa Parks Community School,3-7,ORANGE BOARD OF EDUCATION School District,569,90.5%,"$8,884",11,2020
1190,Winslow Township Elementary School One,"PK, KG-3",Winslow Township School District,325,56.3%,"$10,063",10.9,2020
1191,Field Street School,1-3,Penns Grove-Carneys Point Regional School District,514,75.5%,"$10,390",10.9,2020
1192,Veterans Memorial Family School,"PK, KG-8",Camden City School District,337,72.4%,"$16,878",10.9,2020
1193,Aline Bingham Elementary School,K-3,Runnemede Public School District,176,31.3%,"$15,372",10.8,2020
1194,Indian Ave School,K-8,Bridgeton City School District,668,87.0%,"$12,054",10.7,2020
1195,Millville Public Charter School,K-8,Millville Public Charter School,232,73.7%,"$8,381",10.6,2020
1196,Twin Hills Elementary School,K-4,Willingboro Public School District,321,68.8%,"$11,881",10.5,2020
1197,Sussex Avenue School,"PK, KG-8",Newark Public School District,426,89.9%,"$9,703",10.5,2020
1198,Sonia Sotomayor School No 25,K-8,Elizabeth Public Schools,579,85.5%,"$11,125",10.4,2020
1199,Chancellor Avenue Elementary School,K-5,Irvington Public School District,489,60.1%,"$8,796",10.4,2020
1200,Fairfield Township School,"PK, KG-8",Fairfield Township School District,480,29.2%,"$13,433",10.3,2020
1201,Mastery Schools of Camden Inc.,K-12,Mastery Schools of Camden Inc.,"2,737",96.1%,"$14,663",10.3,2020
1202,Silver Run Elementary School,K-5,Millville School District,440,88.9%,"$11,875",10.3,2020
1203,Nicholas S. Lacorte-Peterstown School No. 3,K-8,Elizabeth Public Schools,787,82.5%,"$10,474",10.2,2020
1204,George B. Fine Elementary School,"PK, KG-3",Pennsauken Township Board of Education School District,236,16.5%,"$12,099",10.2,2020
1205,Columbus Elementary School,K-5,Trenton Public School District,385,42.3%,"$11,353",10.1,2020
1206,Juan Pablo Duarte - Jose Julian Marti School No 28,"PK, KG-8",Elizabeth Public Schools,935,83.5%,"$9,410",10.1,2020
1207,Freedom Prep Charter School,K-12,Freedom Prep Charter School,822,72.4%,"$11,641",10.1,2020
1208,Hope Community Charter School,K-7,Hope Community Charter School,132,97.0%,"$9,684",10,2020
1209,Washington Avenue Elementary School,K-5,Pleasantville Public School District,399,91.7%,"$17,263",10,2020
1210,Dr. Martin Luther King Junior Educational Complex,"PK, KG-8",Paterson Public School District,603,54.1%,"$12,303",9.9,2020
1211,Toussaint Louverture-Marquis de Lafayette School No. 6,"PK, KG-8",Elizabeth Public Schools,"1,066",77.6%,"$9,262",9.8,2020
1212,Hawkins Street School,K-8,Newark Public School District,675,80.4%,"$9,204",9.8,2020
1213,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,K-10,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,"1,775",97.2%,"$12,672",9.8,2020
1214,School 8,K-8,Paterson Public School District,461,80.7%,"$9,233",9.7,2020
1215,President Barack Obama Elementary School,"PK, KG-8",Jersey City Public Schools,436,63.8%,"$15,299",9.7,2020
1216,Camden Street Elementary School,"PK, KG-8",Newark Public School District,596,84.7%,"$13,034",9.7,2020
1217,R. M. Bacon Elementary School,K-5,Millville School District,267,82.8%,"$10,502",9.7,2020
1218,Number Three School,"PK, KG-4",Fairview Public School District,709,42.7%,"$8,298",9.6,2020
1219,School No. 5,K-8,Passaic City School District,410,99.5%,"$12,553",9.5,2020
1220,Benjamin Franklin Elementary School,"PK, KG-7",Newark Public School District,616,81.2%,"$12,556",9.4,2020
1221,Martin Center for the Arts,"PK, KG-8",Jersey City Public Schools,430,69.3%,"$12,741",9.4,2020
1222,Grove Street Elementary School,"PK, KG-5",Irvington Public School District,342,74.0%,"$9,455",9.4,2020
1223,East End School,"PK, KG-4",North Plainfield School District,465,63.2%,"$10,925",9.3,2020
1224,School 20,K-8,Paterson Public School District,431,54.3%,"$10,935",9.3,2020
1225,Florence Avenue Elementary School,K-5,Irvington Public School District,633,61.8%,"$7,690",9.2,2020
1226,Harriet Tubman Elementary School,"PK, KG-8",Newark Public School District,373,79.6%,"$9,921",9.2,2020
1227,Octavio V. Catto Community Family School,"PK, KG-8",Camden City School District,606,76.2%,"$16,913",9.1,2020
1228,Roosevelt Elementary School,K-5,New Brunswick School District,690,97.5%,"$10,736",8.9,2020
1229,Camden Prep Inc.,K-10,Camden Prep Inc.,949,96.5%,"$11,619",8.9,2020
1230,Riverside Elementary School,"PK, KG-5",Riverside Township School District,641,55.1%,"$11,560",8.9,2020
1231,Mckinley Community School,"PK, KG-8",New Brunswick School District,685,91.4%,"$12,963",8.9,2020
1232,Quarter Mile Lane School,"PK, KG-8",Bridgeton City School District,744,75.9%,"$10,618",8.9,2020
1233,Jerome Dunn Academy No 9,K-8,Elizabeth Public Schools,888,89.2%,"$9,150",8.8,2020
1234,Salome Ure?a Elementary School,"PK, KG-7",Newark Public School District,368,84.2%,"$12,232",8.8,2020
1235,Peshine Avenue School,"PK, KG-8",Newark Public School District,642,72.9%,"$11,004",8.8,2020
1236,Mt. Vernon Avenue Elementary School,"PK, KG-5",Irvington Public School District,507,74.4%,"$7,174",8.8,2020
1237,School 16,"PK, KG-8",Paterson Public School District,850,53.8%,"$6,870",8.7,2020
1238,Lindenwold School Four,K-4,Lindenwold Public School District,612,90.0%,"$8,316",8.7,2020
1239,Benjamin Franklin School No. 13,K-8,Elizabeth Public Schools,443,86.0%,"$11,847",8.6,2020
1240,Roberto Clemente,K-5,Paterson Public School District,301,89.7%,"$7,990",8.5,2020
1241,Principle Academy Charter School,K-6,Principle Academy Charter School,531,84.9%,,8.5,2020
1242,Mabel G. Homes School No. 5,"PK, KG-8",Elizabeth Public Schools,779,75.1%,"$8,660",8.3,2020
1243,Clara Parker Elementary School,K-5,Trenton Public School District,540,53.0%,"$9,719",8.2,2020
1244,Newark Educators Community Charter School,"PK, KG-4",Newark Educators Community Charter School,260,72.3%,,8.1,2020
1245,Dr Martin Luther King Junior School Complex,"PK, KG-8",Atlantic City School District,543,85.6%,"$13,546",8.1,2020
1246,Cherry Street School,K-8,Bridgeton City School District,558,88.9%,"$11,205",8.1,2020
1247,School 15,"PK, KG-5",Paterson Public School District,519,93.8%,"$12,108",8,2020
1248,Thurgood Marshall Elementary School,"PK, KG-5",Irvington Public School District,339,67.6%,"$9,596",8,2020
1249,Pennsylvania Ave School,"PK, KG-8",Atlantic City School District,549,84.5%,"$14,638",7.8,2020
1250,Belmont Runyon Elementary School,"PK, KG-8",Newark Public School District,451,82.0%,"$13,240",7.8,2020
1251,Grant Elementary School,"PK, KG-5",Trenton Public School District,602,60.1%,"$12,611",7.7,2020
1252,Atlantic Community Charter School,K-8,Atlantic Community Charter School,354,95.8%,"$10,242",7.7,2020
1253,Henry B. Wilson Family School,K-8,Camden City School District,537,76.0%,"$17,638",7.6,2020
1254,Ollie Culbreth Junior School,"PK, KG-8",Jersey City Public Schools,418,69.9%,"$15,626",7.5,2020
1255,Elliott Street Elementary School,"PK, KG-8",Newark Public School District,945,83.3%,"$8,669",7.5,2020
1256,George Washington Academy School No. 1,"PK, KG-8",Elizabeth Public Schools,564,60.6%,"$7,312",7.5,2020
1257,Livingston Elementary School,K-5,New Brunswick School District,381,97.4%,"$11,684",7.5,2020
1258,Uptown School Complex,"PK, KG-8",Atlantic City School District,536,87.9%,"$14,625",7.4,2020
1259,Thirteenth Avenue School,"PK, KG-8",Newark Public School District,619,80.9%,"$10,835",7.4,2020
1260,Sonia Sotomayor School #21,K-8,Passaic City School District,684,99.4%,,7.4,2020
1261,Mott Elementary School,K-5,Trenton Public School District,499,51.1%,"$10,180",7.4,2020
1262,Louise A. Spencer Elementary School,"PK, KG-8",Newark Public School District,738,81.7%,"$12,119",7.4,2020
1263,Bridgeton Public Charter School,K-4,Bridgeton Public Charter School,99,70.7%,"$7,729",7.3,2020
1264,Gladys Nunery School,"PK, KG-5",Jersey City Public Schools,248,68.1%,"$11,509",7.3,2020
1265,Daniel F. Ryan Elementary School No. 19,1-8,Passaic City School District,772,100.0%,"$9,378",7.3,2020
1266,Yorkship Elementary School,"PK, KG-5",Camden City School District,434,64.7%,"$16,425",7.2,2020
1267,A Chester Redshaw School,"PK, KG-5",New Brunswick School District,824,92.7%,"$8,353",7.2,2020
1268,Gloria M Sabater Elementary School,K-5,Vineland Public School District,784,,"$12,874",7.1,2020
1269,Thomas H. Dudley Family School,"PK, KG-8",Camden City School District,404,78.0%,"$19,328",7.1,2020
1270,Hawthorne Avenue School,"PK, KG-8",Newark Public School District,466,88.4%,"$10,415",7,2020
1271,Wilson Elementary School,K-5,Trenton Public School District,529,49.5%,"$9,392",7,2020
1272,Etta Gero School No. 9,K-8,Passaic City School District,737,99.7%,"$10,703",6.9,2020
1273,Franklin Elementary School,K-5,Trenton Public School District,379,58.6%,"$8,740",6.8,2020
1274,Charles L. Spragg School,"PK, KG-3",Egg Harbor City School District,251,62.5%,"$10,681",6.8,2020
1275,Quitman Street School,"PK, KG-8",Newark Public School District,546,82.4%,"$12,167",6.8,2020
1276,Broad Street School,K-8,Bridgeton City School District,936,87.0%,"$13,961",6.8,2020
1277,Salem Middle School,3-8,Salem City School District,429,58.7%,"$9,419",6.8,2020
1278,Theodore Roosevelt School No. 10,"PK, KG-8",Passaic City School District,724,98.8%,"$10,200",6.7,2020
1279,Gregory Elementary School,K-5,Trenton Public School District,500,59.8%,"$9,710",6.6,2020
1280,Rev. Dr. Frank Napier Junior School,1-8,Paterson Public School District,548,73.0%,"$10,865",6.4,2020
1281,Speedway Avenue School,K-8,Newark Public School District,579,91.2%,"$8,301",6.4,2020
1282,Dr. Henry H. Davis Elementary School,"PK, KG-8",Camden City School District,321,67.6%,"$20,427",6.4,2020
1283,Lincoln Elementary School,K-4,New Brunswick School District,631,97.0%,"$10,278",6.2,2020
1284,Chancellor Avenue School,K-8,Newark Public School District,500,90.6%,"$10,224",6.1,2020
1285,Senator Frank Lautenberg School,K-8,Paterson Public School District,626,75.1%,"$8,560",6.1,2020
1286,Buckshutem Road School,K-8,Bridgeton City School District,686,81.3%,"$10,609",6.1,2020
1287,North Main Street Elementary School,"PK, KG-5",Pleasantville Public School District,293,78.5%,"$19,102",6.1,2020
1288,Nicholas Murray Butler Academy School No. 23,K-8,Elizabeth Public Schools,750,81.6%,"$10,486",6.1,2020
1289,Anthony V. Ceres Elementary School,K-4,Perth Amboy Public School District,581,92.8%,"$18,904",5.7,2020
1290,Luis Mu?oz Marin Elementary School,"PK, KG-8",Newark Public School District,802,81.5%,"$9,330",5.6,2020
1291,Cleveland Avenue School,"PK, KG-8",Newark Public School District,418,81.1%,"$11,554",5.5,2020
1292,School 21,"PK, KG-8",Paterson Public School District,694,54.3%,"$8,480",5.3,2020
1293,Cooper's Poynt Family School,"PK, KG-8",Camden City School District,407,69.0%,"$18,278",5.3,2020
1294,East Ward Elementary School,"PK, KG-8",Newark Public School District,383,73.4%,"$10,905",5.3,2020
1295,New York Avenue School,"PK, KG-8",Atlantic City School District,558,89.8%,"$13,378",5.3,2020
1296,Forest Hill School,K-5,Camden City School District,305,68.5%,"$19,601",5.3,2020
1297,George Washington Carver Elementary School,"PK, KG-8",Newark Public School District,508,84.6%,"$10,378",5.2,2020
1298,Rafael Hernandez School,"PK, KG-8",Newark Public School District,704,83.9%,"$8,503",5.2,2020
1299,School 10,K-8,Paterson Public School District,537,70.6%,"$8,827",5.1,2020
1300,Dr. E. Alma Flagg School,K-8,Newark Public School District,433,89.8%,"$9,797",4.9,2020
1301,School 12,K-8,Paterson Public School District,546,70.7%,"$9,638",4.8,2020
1302,Whitney M. Young Junior School,"PK, KG-8",Jersey City Public Schools,609,74.7%,"$15,967",4.7,2020
1303,Joyce Kilmer School,K-8,Trenton Public School District,740,52.8%,"$14,475",4.6,2020
1304,Robbins Elementary School,K-5,Trenton Public School District,544,44.7%,"$8,534",4.5,2020
1305,P.J. Hill Elementary,K-5,Trenton Public School District,792,49.1%,"$10,318",4.3,2020
1306,Washington Elementary School,K-5,Trenton Public School District,398,66.1%,"$8,112",4.2,2020
1307,Casimir Pulaski School No. 8,"PK, KG-8",Passaic City School District,591,99.3%,"$11,142",4,2020
1308,Dr. William H. Horton Elementary School,K-8,Newark Public School District,742,93.3%,"$9,470",4,2020
1309,Harrison Elementary School,K-5,Trenton Public School District,238,53.4%,"$9,599",3.9,2020
1310,Dr. Martin Luther King Junior Elementary School,K-5,Trenton Public School District,784,47.7%,"$9,252",3.6,2020
1311,School 13,K-8,Paterson Public School District,536,62.1%,"$8,300",3.4,2020
