rank,school,type,grades,address,city,zip,county,district,year
692,West Amwell Township School,Public,K-6,1417 Rt 179,Lambertville,08530,Hunterdon County,South Hunterdon Regional School District,2020
693,Canfield Avenue School,Public,"PK, KG-6",42 Canfield Avenue,Mine Hill,07803,Morris County,Mine Hill Township School District,2020
694,Good Intent Elementary School,Public,2-6,1555 Good Intent Rd,Deptford,08096,Gloucester County,Deptford Township Public School District,2020
695,Robert Gordon Elementary School,Public,"PK, KG-5",59 West Grant Avenue,Roselle Park,07204,Union County,Roselle Park Public School District,2020
696,John M. Bailey Community School,Public,"PK, KG-8",75 West 10th Street,Bayonne,07002,Hudson County,Bayonne School District,2020
697,Alfred Zampella School,Public,"PK, KG-8",201 North St,Jersey City,07307,Hudson County,Jersey City Public Schools,2020
698,Grace N. Rogers Elementary School,Public,3-5,380 Stockton St,Hightstown,08520,Mercer County,East Windsor Regional School District,2020
699,Franklin Elementary School,Public,"PK, KG-4",1000 Franklin Ave,South Plainfield,07080,Middlesex County,South Plainfield School District,2020
700,Franklin D Roosevelt Elementary School,Public,"PK, KG-5",50 Webster Street,North Arlington,07031,Bergen County,North Arlington School District,2020
701,Perry L. Drew Elementary School,Public,3-5,70 Twin Rivers Drive North,East Windsor,08520,Mercer County,East Windsor Regional School District,2020
702,Rafael Cordero y Molina,Public,"PK, KG-8",158 Erie St,Jersey City,07302,Hudson County,Jersey City Public Schools,2020
703,Francis A. Desmares Elementary School,Public,K-4,16 Old Clinton Road,Flemington,08822,Hunterdon County,Flemington-Raritan Regional School District,2020
704,Livingston Park,Public,"PK, KG-4",1128 Livingston Avenue,North Brunswick,08902,Middlesex County,North Brunswick Township School District,2020
705,Birchwood Elementary School,Public,"PK, KG-5",1 Art Street,Dover,07801,Morris County,Rockaway Township School District,2020
706,Walter F. Robinson Community School,Public,"PK, KG-8",95 West 31st Street,Bayonne,07002,Hudson County,Bayonne School District,2020
707,Victor Mravlag School No. 21,Public,"PK, KG-8",132 Shelley Avenue,Elizabeth,07208,Union County,Elizabeth Public Schools,2020
708,Claremont Elementary School,Public,"PK, KG-5",175 Claremont Road,Franklin Park,08823,Somerset County,Franklin Township Public School District,2020
709,Olivet Elementary School,Public,2-4,235 Sheep Pen Road,Pittsgrove,08318,Salem County,Pittsgrove Township School District,2020
710,Wantage Elementary School,Public,3-5,815 Route 23,Sussex,07461,Sussex County,Sussex-Wantage Regional School District,2020
711,Fairview Elementary School,Public,"PK, KG-6",376 Berkeley Avenue,Bloomfield,07003,Essex County,Bloomfield Township School District,2020
712,Highlands Elementary School,Public,"PK, KG-6",360 Navesink Avenue,Highlands,07732,Monmouth County,Highlands Borough School District,2020
713,Roosevelt School #7,Public,"PK, KG-5",225 Lincoln Pl,Garfield,07026,Bergen County,Garfield Public School District,2020
714,Conerly Road School,Public,"PK, KG-5",35 Conerly Road,Somerset,08873,Somerset County,Franklin Township Public School District,2020
715,Van Derveer Elementary School,Public,"PK, KG-5",51 Union Ave.,Somerville,08876,Somerset County,Somerville Public School District,2020
716,Ridge and Valley Charter School,"Public, Charter",K-8,1234 State Route 94,Blairstown,07825,Warren County,Ridge and Valley Charter School,2020
717,Woodbine Avenue Elementary School,Public,K-5,Woodbine Avenue,Avenel,07001,Middlesex County,Woodbridge Township School District,2020
718,Robert Morris School,Public,"PK, KG-8",122 Elizabeth Street,South Bound Brook,08880,Somerset County,South Bound Brook Public School District,2020
719,Pace Charter School of Hamilton,"Public, Charter",K-8,1949 Hamilton Avenue,Hamilton,08619,Mercer County,Pace Charter School of Hamilton,2020
720,Margaret Mace Elementary School,Public,"PK, KG-8",1201 Atlantic Avenue,North Wildwood,08260,Cape May County,North Wildwood School District,2020
721,Frederic A. Priff Elementary School,Public,3-6,139 Wells Mill Road,Waretown,08758,Ocean County,Ocean Township School District,2020
722,Weymouth Township Elementary School,Public,"PK, KG-8",1202 Eleventh Avenue,Dorothy,08317,Atlantic County,Weymouth Township School District,2020
723,John E Riley Elementary School,Public,"PK, KG-4",100 Morris Avenue,South Plainfield,07080,Middlesex County,South Plainfield School District,2020
724,School #3,Public,"PK, KG-4",397 Palisade Avenue,Cliffside Park,07010,Bergen County,Cliffside Park School District,2020
725,High Bridge Elementary School,Public,"PK, KG-4",40 Fairview Avenue,High Bridge,08829,Hunterdon County,High Bridge Borough School District,2020
726,Marshall Hill Elementary School,Public,K-5,210 Marshall Hill Road,West Milford,07480,Passaic County,West Milford Township Public School District,2020
727,North Star Academy Charter School,"Public, Charter, Alternative",K-12,10 Washington Place,Newark,07102,Essex County,North Star Academy Charter School,2020
728,Lower Alloways Creek Elementary School,Public,"PK, KG-8",967 Main St Canton,Salem,08079,Salem County,The Lower Alloways Creek School District,2020
729,Hope Township School,Public,"PK, KG-8",320 Johnsonburg Road,Hope,07844,Warren County,Hope Township School District,2020
730,Forked River Elementary School,Public,K-4,110 Lacey Road,Forked River,08731,Ocean County,Lacey Township School District,2020
731,Blairstown Elementary School,Public,"PK, KG-6",1 Sunset Hill Road,Blairstown,07825,Warren County,Blairstown Elementary Township School District,2020
732,Samuel T. Busansky School,Public,3-5,16 Scrapetown Road,Pemberton,08068,Burlington County,Pemberton Township School District,2020
733,Connecticut Farms Elementary,Public,"PK, KG-5",875 Stuyvesant Avenue,Union,07083,Union County,Township of Union School District,2020
734,Smithville Elementary School,Public,"PK, KG-6",37 S  Old Port Republic Road,Galloway,08205,Atlantic County,Galloway Township Public School District,2020
735,Sixteenth Avenue School,Public,"PK, KG-5",73 Sixteenth Avenue,Elmwood Park,07407,Bergen County,Elmwood Park School District,2020
736,School #5,Public,"PK, KG-4",214 Day Ave,Cliffside Park,07010,Bergen County,Cliffside Park School District,2020
737,Ryerson Elementary School,Public,K-5,30 Mc Clelland Avenue,Wayne,07470,Passaic County,Wayne Township Public School District,2020
738,Demarest Elementary School,Public,K-6,465 Broughton Ave,Bloomfield,07003,Essex County,Bloomfield Township School District,2020
739,Clarence B. Lamb Elementary School,Public,"PK, KG-4",46 Schoolhouse Road,Wrightstown,08562,Burlington County,North Hanover Township School District,2020
740,Hoover Elementary School,Public,"PK, KG-5",273 Murray Hill Terrace,Bergenfield,07621,Bergen County,Bergenfield Borough School District,2020
741,Carteret Elementary School,Public,K-6,158 Grove Street,Bloomfield,07003,Essex County,Bloomfield Township School District,2020
742,John P. Faber Elementary School,Public,"PK, KG-5",400 High Street,Dunellen,08812,Middlesex County,Dunellen Public School District,2020
743,Franklin School,Public,K-6,95 Caldwell Avenue,Saddle Brook,07663,Bergen County,Saddle Brook School District,2020
744,Sherman Elementary School,Public,"PK, KG-5",375 E Grant Ave,Roselle Park,07204,Union County,Roselle Park Public School District,2020
745,James W. Lilley Elementary School,Public,K-5,1275 Williamstown Road,Erial,08081,Camden County,Gloucester Township Public Schools,2020
746,Belleville PS3,Public,K-6,230 Joralemon St,Belleville,07109,Essex County,Belleville Public School District,2020
747,Avon Elementary School,Public,"PK, KG-4",862 Mercer Dr,Haddonfield,08033,Camden County,Barrington School District,2020
748,Lincoln Community School #5,Public,"PK, KG-8",208 Prospect Avenue,Bayonne,07002,Hudson County,Bayonne School District,2020
749,Salome H. Long Memorial School,Public,K-6,260 Floral Lane,Saddle Brook,07663,Bergen County,Saddle Brook School District,2020
750,Marie V. Duffy Elementary School,Public,"PK, KG-5",137 East Central Avenue,Wharton,07885,Morris County,Wharton Borough School District,2020
751,Hopewell Crest,Public,"PK, KG-8",122 Sewall Road,Bridgeton,08302,Cumberland County,Hopewell Township School District,2020
752,Frank R Conwell School,Public,"PK, KG-5",111 Bright Street,Jersey City,07302,Hudson County,Jersey City Public Schools,2020
753,Deal Elementary School,Public,K-8,201 Roseld Avenue,Deal,07723,Monmouth County,Deal Boro School District,2020
754,Fountain Woods Elementary School,Public,2-5,601 Fountain Avenue,Burlington,08016,Burlington County,Burlington Township School District,2020
755,Pine Beach Elementary School,Public,K-5,101 Pennsylvania Avenue,Pine Beach,08741,Ocean County,Toms River Regional School District,2020
756,Jefferson School,Public,3-5,336 Lake Ave.,Lyndhurst,07071,Bergen County,Lyndhurst Public School District,2020
757,James Russell Lowell Elementary School,Public,K-4,1025 Lincoln Place,Teaneck,07666,Bergen County,Teaneck School District,2020
758,Mary Bray Elementary School,Public,"PK, KG-5",225 West Kings Highway,Mount Ephraim,08059,Camden County,Mt. Ephraim School District,2020
759,Lenox School,Public,K-5,35 Lenox Avenue,Pompton Lakes,07442,Passaic County,Pompton Lakes School District,2020
760,Madison Park Elementary School,Public,K-5,33 Harvard Rd,Parlin,08859,Middlesex County,Old Bridge Township School District,2020
761,Woodrow Wilson Community School,Public,"PK, KG-8",101 West 56th Street,Bayonne,07002,Hudson County,Bayonne School District,2020
762,Roosevelt Elementary School,Public,"PK, KG-6",733 Kearny Ave,Kearny,07032,Hudson County,Kearny,2020
763,Nathaniel Hawthorne Elementary School,Public,K-4,201 Fycke Lane,Teaneck,07666,Bergen County,Teaneck School District,2020
764,Franklin Elementary School,Public,K-6,85 Curtis Street,Bloomfield,07003,Essex County,Bloomfield Township School District,2020
765,Joyce Kilmer Elementary School,Public,K-5,2900 Chapel Ave.,Cherry Hill,08002,Camden County,Cherry Hill School District,2020
766,Thomas Jefferson Elementary School,Public,K-5,95 Altair Dr,Turnersville,08012,Gloucester County,Washington Township School District,2020
767,Slackwood Elementary School,Public,K-3,2060 Princeton Pike,Lawrenceville,08648,Mercer County,Lawrence Township Public School District,2020
768,Roosevelt Elementary School,Public,"PK, KG-6",508 Teaneck Road,Ridgefield Park,07660,Bergen County,Ridgefield Park Public School District,2020
769,Oak Valley Elementary School,Public,2-6,525 College Blvd,Wenonah,08090,Gloucester County,Deptford Township Public School District,2020
770,Helen I. Smith School,Public,K-6,30 Cambridge Avenue,Saddle Brook,07663,Bergen County,Saddle Brook School District,2020
771,Bellmawr Park Elementary School,Public,"PK, KG-4",29 Peach Road,Bellmawr,08031,Camden County,Bellmawr Public School District,2020
772,Lanes Mill Elementary School,Public,K-5,1891 Lanes Mill Rd,Brick,08724,Ocean County,Brick Township Public School District,2020
773,East Dover Elementary School,Public,K-5,725 Vaughn Avenue,Toms River,08753,Ocean County,Toms River Regional School District,2020
774,School #15,Public,"PK, KG-5",700 Gregory Avenue,Clifton,07011,Passaic County,Clifton Public School District,2020
775,Gantner Avenue School,Public,K-5,99 Roosevelt Ave,Elmwood Park,07407,Bergen County,Elmwood Park School District,2020
776,Quinton Township School,Public,"PK, KG-8",8 Robinson Street,Quinton,08072,Salem County,Quinton Township School District,2020
777,Livingston Elementary,Public,"PK, KG-4",960 Midland Blvd,Union,07083,Union County,Township of Union School District,2020
778,Parkview School,Public,"PK, KG-3",80 Violet Terrace,Milltown,08850,Middlesex County,Milltown School District,2020
779,Ocean Avenue Elementary School,Public,"PK, KG-5",235 Ocean Avenue,North Middletown,07748,Monmouth County,Middletown Township Public School District,2020
780,Aaron Decker School,Public,"PK, KG-4",98 Decker Road,Butler,07405,Morris County,Butler Public School District,2020
781,Union Valley Elementary School,Public,"PK, KG-5",1300 Jarvis Road,Sicklerville,08081,Camden County,Gloucester Township Public Schools,2020
782,Ethel M Burke Elementary School,Public,K-4,112 South Black Horse Pike,Bellmawr,08031,Camden County,Bellmawr Public School District,2020
783,Bobby's Run Elementary School,Public,3-5,32 Dimsdale Drive,Lumberton,08048,Burlington County,Lumberton Township Board of Education,2020
784,Susan B. Anthony Elementary School,Public,"PK, KG-5",45 Beech Street,North Arlington,07031,Bergen County,North Arlington School District,2020
785,Cliffwood Elementary School,Public,"PK, KG-3",422 Cliffwood Avenue,Cliffwood,07721,Monmouth County,Matawan-Aberdeen Regional School District,2020
786,Holly Glen Elementary School,Public,"PK, KG-4",900 North Main Street,Williamstown,08094,Gloucester County,Monroe Township Public School District,2020
787,Broad Street Elementary School,Public,"PK, KG-5",255 West Broad St,Gibbstown,08027,Gloucester County,Greenwich Township School District,2020
788,Ogdensburg Borough School,Public,"PK, KG-8",100 Main Street,Ogdensburg,07439,Sussex County,Ogdensburg Borough School District,2020
789,Julia A. Barnes School,Public,"PK, KG-8",91 Astor Place,Jersey City,07304,Hudson County,Jersey City Public Schools,2020
790,Hudson Arts and Science Charter School,"Public, Charter",K-8,131 Midland Ave,Kearny,07032,Hudson County,Hudson Arts and Science Charter School,2020
791,Alexander Elementary School,Public,K-5,20 Robert Frost Drive,Hamilton,08690,Mercer County,Hamilton Township Public School District,2020
792,Passaic Gifted and Talented Academy School No. 20,Public,2-8,19 Henry Street,Passaic,07055,Passaic County,Passaic City School District,2020
793,Maud Abrams School,Public,3-4,714 Townbank Rd,Cape May,08204,Cape May County,Lower Township Elementary School District,2020
794,Lincoln Elementary School,Public,"PK, KG-6",712 Lincoln Avenue,Ridgefield Park,07660,Bergen County,Ridgefield Park Public School District,2020
795,Alloway Township School,Public,"PK, KG-8",43 Cedar St,Alloway,08001,Salem County,Alloway Township School District,2020
796,Francis Lore Elementary School,Public,"PK, KG-5",13 Westwood Drive,Ewing,08628,Mercer County,Ewing Township School District,2020
797,Gloucester Township Elementary School,Public,K-5,270 South Black Horse Pike,Blackwood,08012,Camden County,Gloucester Township Public Schools,2020
798,Belleville PS7,Public,"PK, KG-6",20 Passaic Ave,Belleville,07109,Essex County,Belleville Public School District,2020
799,Beachwood Elementary School,Public,K-5,901 Berkeley Avenue,Beachwood,08722,Ocean County,Toms River Regional School District,2020
800,Mahatma K. Gandhi School,Public,"PK, KG-8",143 Romaine Ave,Jersey City,07306,Hudson County,Jersey City Public Schools,2020
801,Mercerville Elementary School,Public,K-5,60 Regina Avenue,Hamilton,08619,Mercer County,Hamilton Township Public School District,2020
802,Lindeneau Elementary School,Public,K-5,50 Blossom Street,Edison,08817,Middlesex County,Edison Township School District,2020
803,Eastampton Township Community School,Public,"PK, KG-8",1 Student Drive,Eastampton,08060,Burlington County,Eastampton Township School District,2020
804,Tuckerton Elementary School,Public,"PK, KG-6",Marine Street,Tuckerton,08087,Ocean County,Tuckerton Borough School District,2020
805,Lincoln School,Public,"PK, KG-5",40 Mill Street,Pompton Lakes,07442,Passaic County,Pompton Lakes School District,2020
806,Sunnybrae Elementary School,Public,K-5,166 Elton Avenue,Hamilton,08620,Mercer County,Hamilton Township Public School District,2020
807,Sylvia Rosenauer Elementary School,Public,"PK, KG-5",60 Citadel Drive,Jackson,08527,Ocean County,Jackson Township School District,2020
808,Veterans Memorial Elementary School,Public,K-5,103 Hendrickson Avenue,Brick,08724,Ocean County,Brick Township Public School District,2020
809,Hazel Avenue Elementary School,Public,K-5,45 Hazel Ave,West Orange,07052,Essex County,West Orange Public Schools,2020
810,Schuyler Elementary School,Public,"PK, KG-6",644 Forest St,Kearny,07032,Hudson County,Kearny,2020
811,Grandview Elementary School,Public,K-3,130 North Randolphville Rd,Piscataway,08854,Middlesex County,Piscataway Township School District,2020
812,Robinson Elementary School,Public,K-5,495 Gropp Avenue,Hamilton,08610,Mercer County,Hamilton Township Public School District,2020
813,Maria Varisco Rogers Charter School,"Public, Charter",K-8,233 Woodside Ave,Newark,07104,Essex County,Maria L. Varisco-Rogers Charter School,2020
814,Ocean Gate Elementary School,Public,"PK, KG-6",126 West Arverne Avenue,Ocean Gate,08740,Ocean County,Ocean Gate School District,2020
815,Franklin Park School,Public,"PK, KG-5",30 Eden Street,Franklin Park,08823,Somerset County,Franklin Township Public School District,2020
816,Thomas G. Connors Elementary School,Public,K-5,201 Monroe Street,Hoboken,07030,Hudson County,Hoboken Public School District,2020
817,Hilltop School,Public,"PK, KG-5",200 KIPP Avenue,Lodi,07644,Bergen County,Lodi School District,2020
818,Woodbury Heights Elementary,Public,"PK, KG-6",100 Academy Ave,Woodbury Hts,08097,Gloucester County,Woodbury Heights Public School District,2020
819,Chatsworth Elementary School,Public,"PK, KG-8",2 John Bowker Jr. Blvd,Chatsworth,08019,Burlington County,Woodland Township School District,2020
820,West Dover Elementary School,Public,K-5,50 Blue Jay Drive,Toms River,08753,Ocean County,Toms River Regional School District,2020
821,Christopher Columbus School #8,Public,"PK, KG-5",147 Cedar Street,Garfield,07026,Bergen County,Garfield Public School District,2020
822,Belleville PS5,Public,K-6,149 Adelaide St,Belleville,07109,Essex County,Belleville Public School District,2020
823,Main Road School,Public,3-4,1452 Main Rd,Newfield,08344,Gloucester County,Township of Franklin School District,2020
824,Downe Township Elementary School,Public,"PK, KG-8",220 Main St,Newport,08345,Cumberland County,Downe Township School District,2020
825,Robert Fulton Elementary School,Public,1-8,7407 Hudson Ave,North Bergen,07047,Hudson County,North Bergen School District,2020
826,James F. Murray School,Public,"PK, KG-8",339 Stegman Parkway,Jersey City,07305,Hudson County,Jersey City Public Schools,2020
827,Leroy Gordon Cooper Elementary School,Public,K-5,160 Birchwood Drive,Keyport,07735,Middlesex County,Old Bridge Township School District,2020
828,McGalliard Elementary School,Public,K-5,1600 Arena Drive,Hamilton,08610,Mercer County,Hamilton Township Public School District,2020
829,School #3,Public,K-5,365 Washington Avenue,Clifton,07011,Passaic County,Clifton Public School District,2020
830,Osbornville Elementary School,Public,K-5,218 Drum Point Rd,Brick,08723,Ocean County,Brick Township Public School District,2020
831,Joseph A. Citta Elementary School,Public,"PK, KG-5",2050 Lakewood Road,Toms River,08755,Ocean County,Toms River Regional School District,2020
832,Atco Elementary School,Public,1-2,2162 Cooper Road,Atco,08004,Camden County,Waterford Township School District,2020
833,Passaic Arts and Science Charter School,"Public, Charter, Alternative",K-12,7 St. Francis Way,Passaic,07055,Passaic County,Passaic Arts and Science Charter School,2020
834,Mullica Township Primary School,Public,"PK, KG-4",500 Elwood Road,Elwood,08217,Atlantic County,Mullica Township School District,2020
835,Great Oaks Legacy Charter School,"Public, Charter, Alternative","PK, KG-12",909 Broad Street,Newark,07102,Essex County,Great Oaks Legacy Charter School,2020
836,Wedgwood Elementary School,Public,K-5,236 Hurffville Rd,Sewell,08080,Gloucester County,Washington Township School District,2020
837,Glendora Elementary School,Public,K-5,201 Station Ave,Glendora,08029,Camden County,Gloucester Township Public Schools,2020
838,Allamuchy Township School,Public,3-8,20 Johnsonburg Road,Allamuchy,07820,Warren County,Allamuchy Township School District,2020
839,Philip G. Vroom Community School,Public,"PK, KG-8",18 West 26th St,Bayonne,07002,Hudson County,Bayonne School District,2020
840,Hamburg School,Public,"PK, KG-8",30 Linwood Avenue,Hamburg,07419,Sussex County,Hamburg School District,2020
841,Waterford Elementary School,Public,3-6,1106 Old White Horse Pike,Waterford Works,08089,Camden County,Waterford Township School District,2020
842,Lambertville Public School,Public,"PK, KG-6",200 N. Main,Lambertville,08530,Hunterdon County,South Hunterdon Regional School District,2020
843,Oaklyn Public School,Public,"PK, KG-5",136 Kendall Blvd,Oaklyn,08107,Camden County,Oaklyn Public School District,2020
844,Arthur M. Judd,Public,"PK, KG-4",1595 Roosevelt Avenue,North Brunswick,08902,Middlesex County,North Brunswick Township School District,2020
845,Martin Luther King Junior School,Public,"PK, KG-8",886 Bergen Ave,Jersey City,07306,Hudson County,Jersey City Public Schools,2020
846,Roosevelt School,Public,3-4,410 Brooks Boulevard,Manville,08835,Somerset County,Manville School District,2020
847,Matthew Jago Elementary School,Public,"PK, KG-5",99 Central Avenue,Sewaren,07077,Middlesex County,Woodbridge Township School District,2020
848,Clayton J. Davenport Elementary School,Public,K-3,2499 Spruce Avenue,Egg Harbor Township,08234,Atlantic County,Egg Harbor Township School District,2020
849,Heywood Avenue Elementary School,Public,"PK, KG-7",421 Heywood Ave,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2020
850,Deanna G. Taylor Academy,Public,2-6,614 Tillman St,Hillside,07205,Union County,Hillside Public School District,2020
851,Chews Elementary School,Public,"PK, KG-5",600 Chewslanding Somerdale Rd,Blackwood,08012,Camden County,Gloucester Township Public Schools,2020
852,Walnut Street Elementary School,Public,K-5,60 Walnut Street,Toms River,08753,Ocean County,Toms River Regional School District,2020
853,Woodmere,Public,2-4,65 Raleigh Court,Eatontown,07724,Monmouth County,Eatontown Public School District,2020
854,Folsom Elementary School,Public,"PK, KG-8",1357 Mays Landing Road,Hammonton,08037,Atlantic County,Folsom Borough School District,2020
855,Somerdale Park School,Public,"PK, KG-8",301 Grace Street,Somerdale,08083,Camden County,Somerdale School District,2020
856,Avenel Street Elementary School,Public,K-5,Avenel Street,Avenel,07001,Middlesex County,Woodbridge Township School District,2020
857,Pauline J. Petway Elementary School,Public,K-5,1115 So  Lincoln Ave,Vineland,08361,Cumberland County,Vineland Public School District,2020
858,Knowlton Township Board of Education,Public,"PK, KG-6",80 Route 46,Delaware,07833,Warren County,Knowlton Township School District,2020
859,Henry E. Harris Community School,Public,"PK, KG-8",135 Avenue C,Bayonne,07002,Hudson County,Bayonne School District,2020
860,Grant Elementary School,Public,K-6,104 Henry St,Ridgefield Park,07660,Bergen County,Ridgefield Park Public School District,2020
861,Lavallette Elementary School,Public,K-8,105 Brooklyn Ave.,Lavallette,08735,Ocean County,Lavallette Borough School District,2020
862,H & M Potter School,Public,"PK, KG-4",60 Veeder Lane,Bayville,08721,Ocean County,Berkeley Township School District,2020
863,Mary J Donohoe Community School,Public,"PK, KG-8",38 Dodge Street,Bayonne,07002,Hudson County,Bayonne School District,2020
864,Emma Havens Young Elementary School,Public,K-5,43 Drum Point Rd,Brick,08723,Ocean County,Brick Township Public School District,2020
865,Number 6,Public,"PK, KG-5",19 East Morris Ave.,Linden,07036,Union County,Linden Public School District,2020
866,Shady Lane Elementary School,Public,2-6,130 Peach Street,Westville,08093,Gloucester County,Deptford Township Public School District,2020
867,Washington Elementary School,Public,1-4,501 Washington Avenue,Roselle,07203,Union County,Roselle Public School District,2020
868,Rieck Avenue Elementary School,Public,K-5,339 Rieck Avenue,Millville,08332,Cumberland County,Millville School District,2020
869,Clementon Elementary School,Public,"PK, KG-8",4 Audubon Ave,Clementon,08021,Camden County,Clementon Elementary School District,2020
870,Memorial School,Public,"PK, KG-8",221 Morningside Avenue,Union Beach,07735,Monmouth County,Union Beach Public School District,2020
871,Hampton Borough School,Public,"PK, KG-5",32  41 South Street,Hampton,08827,Hunterdon County,Hampton Borough School District,2020
872,John F. Kennedy Elementary School,Public,"PK, KG-5",28 Front Street,Jamesburg,08831,Middlesex County,Jamesburg Public School District,2020
873,Nellie K. Parker,Public,"PK, KG-4",261 Maple Hill Dr,Hackensack,07601,Bergen County,Hackensack School District,2020
874,Hannah Caldwell Elementary,Public,"PK, KG-4",1120 Commerce Avenue,Union,07083,Union County,Township of Union School District,2020
875,Ford Avenue Elementary School,Public,K-5,186 Ford Avenue,Fords,08863,Middlesex County,Woodbridge Township School District,2020
876,Number 5,Public,"PK, KG-5",1014 Bower Street,Linden,07036,Union County,Linden Public School District,2020
877,Bradley Beach Elementary School,Public,"PK, KG-8",515 Brinley Avenue,Bradley Beach,07720,Monmouth County,Bradley Beach School District,2020
878,Lindbergh Elementary School,Public,1-6,401 Glen Ave,Palisades Park,07650,Bergen County,Palisades Park School District,2020
879,School #11,Public,K-5,147 Merselis Avenue,Clifton,07011,Passaic County,Clifton Public School District,2020
880,Myron L. Powell Elementary School,Public,"PK, KG-8",225 Main Street,Cedarville,08311,Cumberland County,Lawrence Township School District,2020
881,Alpha Borough School,Public,"PK, KG-8",817 North Boulevard,Alpha,08865,Warren County,Alpha Borough School District,2020
882,Foundation Academy Charter School,"Public, Charter, Alternative",K-12,363 West State Street,Trenton,08608,Mercer County,Foundation Academy Charter School,2020
883,Rolling Hills Primary School,Public,2-3,60 Sammis Road,Vernon,07462,Sussex County,Vernon Township School District,2020
884,Richmond Avenue School,Public,"PK, KG-8",4115 Ventnor Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2020
885,John Greenleaf Whittier Elementary School,Public,K-4,491 W Englewood Avenue,Teaneck,07666,Bergen County,Teaneck School District,2020
886,Jefferson Elementary School,Public,"PK, KG-4",3400 Palisade Avenue,Union City,07087,Hudson County,Union City School District,2020
887,Union County TEAMS Charter School,"Public, Charter, Alternative",K-12,515  517 West Fourth Street,Plainfield,07060,Union County,Union County TEAMS Charter School-High School/College LA,2020
888,Environment Community Opportunity (ECO) Charter School,"Public, Charter",K-8,817 Carpenter Street,Camden,08102,Camden County,Environment Community Opportunity (ECO) Charter School,2020
889,Walnut Street School,Public,"PK, KG-5",60 Walnut Street,Woodbury,08096,Gloucester County,Woodbury City Public School District,2020
890,Robert Erskine School,Public,K-3,88 Erskine Road,Ringwood,07456,Passaic County,Ringwood School District,2020
891,Maurice River Township School,Public,"PK, KG-8",3593 Rt 47,Port Elizabeth,08348,Cumberland County,Maurice River Township School District,2020
892,Parkview Elementary School,Public,"PK, KG-6",101 Birch St,Westville,08093,Gloucester County,Westville Boro Public School District,2020
893,School 27,Public,"PK, KG-5",250 Richmond Ave,Paterson,07502,Passaic County,Paterson Public School District,2020
894,Greenwood Elementary School,Public,"PK, KG-5",2069 Greenwood Avenue,Hamilton,08609,Mercer County,Hamilton Township Public School District,2020
895,Christa McAuliffe School,Public,"PK, KG-8",167 Hancock Ave,Jersey City,07307,Hudson County,Jersey City Public Schools,2020
896,Kelly Elementary School,Public,K-5,555 Pleasant Valley Way,West Orange,07052,Essex County,West Orange Public Schools,2020
897,H Ashton Marsh,Public,"PK, KG-4",800 Irelan Ave,Absecon,08201,Atlantic County,Absecon Public Schools District,2020
898,Charles Street School,Public,"PK, KG-5",100 W  Charles Street,Palmyra,08065,Burlington County,Palmyra Public School District,2020
899,First Avenue School,Public,"PK, KG-8",214 First Ave,Newark,07107,Essex County,Newark Public School District,2020
900,Erial Elementary School,Public,"PK, KG-5",20 Essex Avenue,Sicklerville,08081,Camden County,Gloucester Township Public Schools,2020
901,Washington Memorial Elementary School,Public,2-6,300 West Stewart Street,Washington,07882,Warren County,Washington Borough School District,2020
902,Frog Pond Elementary School,Public,3-6,305 Frog Pond Road,Little Egg Harbor,08087,Ocean County,Little Egg Harbor Township School District,2020
903,Forest Street Community Elementary School,Public,"PK, KG-7",651 Forest St,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2020
904,School 19,Public,K-4,31 James Street,Paterson,07502,Passaic County,Paterson Public School District,2020
905,Lake Tract Elementary School,Public,2-6,690 Iszard Rd,Deptford,08096,Gloucester County,Deptford Township Public School District,2020
906,Grade Downing Elementary School,Public,K-3,3rd & Central Aves,Runnemede,08078,Camden County,Runnemede Public School District,2020
907,Central Park Elementary School,Public,2-3,43 Oliver Ave,Pennsville,08070,Salem County,Pennsville School District,2020
908,Clifton Ave Grade School,Public,2-5,625 Clifton Avenue,Lakewood,08701,Ocean County,Lakewood Township School District,2020
909,Number 8,Public,"PK, KG-5",500 West Blancke St.,Linden,07036,Union County,Linden Public School District,2020
910,Blackwood Elementary School,Public,"PK, KG-5",260 Blenheim  Erial Rd,Blackwood,08012,Camden County,Gloucester Township Public Schools,2020
911,'Franklin Elementary School,Public,"PK, KG-6",100 Davis Ave,Kearny,07032,Hudson County,Kearny,2020
912,Tulsa Trail Elementary School,Public,2-3,2 Tulsa Trail,Hopatcong,07843,Sussex County,Hopatcong Borough School District,2020
913,John F Kennedy Elementary School,Public,"PK, KG-3",228 Mt Vernon Avenue,West Berlin,08091,Camden County,Berlin Township School District,2020
914,Washington Community School #9,Public,"PK, KG-8",191 Avenue B,Bayonne,07002,Hudson County,Bayonne School District,2020
915,Alice Costello Elementary School,Public,"PK, KG-8",301 Haakon rd.,Brooklawn,08030,Camden County,Brooklawn Public School District,2020
916,Ernest J. Finizio Junior - Aldene School,Public,"PK, KG-5",339 West Webster Avenue,Roselle Park,07204,Union County,Roselle Park Public School District,2020
917,Parsons,Public,"PK, KG-4",116 Hollywood Street,North Brunswick,08902,Middlesex County,North Brunswick Township School District,2020
