rank,school,type,grades,address,city,zip,county,district,year
1038,Charles F. Seabrook School,Public,"PK, KG-2",1373 Highway 77,Seabrook,08302,Cumberland County,Upper Deerfield Township School District,2019
1039,Pine Beach Elementary School,Public,K-5,101 Pennsylvania Avenue,Pine Beach,08741,Ocean County,Toms River Regional School District,2019
1040,Hope Community Charter School,"Public, Charter",K-7,836 S. 4th Street,Camden,08103,Camden County,Hope Community Charter School,2019
1041,Nathan Hale Elementary School,Public,"PK, KG-5",678 Roosevelt Avenue,Carteret,07008,Middlesex County,Carteret Public School District,2019
1042,Leeds Avenue Elementary School,Public,"PK, KG-5",100 W  Leeds Avenue,Pleasantville,08232,Atlantic County,Pleasantville Public School District,2019
1043,Mildred Magowan Elementary School,Public,"PK, KG-4",405 Cherrix Avenue,Edgewater Park,08010,Burlington County,Edgewater Park Township School District,2019
1044,Main Road School,Public,3-4,1452 Main Rd,Newfield,08344,Gloucester County,Township of Franklin School District,2019
1045,Dr. Albert M. Bean School,Public,"PK, KG-5",70 E Third Ave,Pine Hill,08021,Camden County,Pine Hill School District,2019
1046,Mahatma K. Gandhi School,Public,"PK, KG-8",143 Romaine Ave,Jersey City,07306,Hudson County,Jersey City Public Schools,2019
1047,South River Elementary School,Public,2-5,81 Johnson Place,South River,08882,Middlesex County,South River Public School District,2019
1048,Ventnor Elementary School,Public,"PK, KG-4",400 N  Lafayette Avenue,Ventnor City,08406,Atlantic County,Ventnor City School District,2019
1049,Nicholas S. Lacorte-Peterstown School No. 3,Public,K-8,700 Second Ave,Elizabeth,07202,Union County,Elizabeth Public Schools,2019
1050,Roberto Clemente Elementary School,Public,"PK, KG-7",257 Summer Ave,Newark,07104,Essex County,Newark Public School District,2019
1051,Salome Ure?a Elementary School,Public,"PK, KG-7",284 First Avenue,Newark,07104,Essex County,Newark Public School District,2019
1052,Gregory Elementary School,Public,K-5,201 Monmouth Avenue,Long Branch,07740,Monmouth County,LONG BRANCH PUBLIC SCHOOL District,2019
1053,William Shemin Midtown Community School #8,Public,"PK, KG-8",550 Avenue A,Bayonne,07002,Hudson County,Bayonne School District,2019
1054,George L. Hess Educational Complex,Public,2-5,700 Babcock Road,Mays Landing,08330,Atlantic County,Hamilton Township School District,2019
1055,Ocean Township Elementary School,Public,"PK, KG-4",555 Dow Avenue,Oakhurst,07755,Monmouth County,Township of Ocean School District,2019
1056,Joseph Battin School No 4,Public,K-8,300 South Broad Street,Elizabeth,07202,Union County,Elizabeth Public Schools,2019
1057,Anthony Rossi Elementary School,Public,K-5,2572 Palermo Ave,Vineland,08360,Cumberland County,Vineland Public School District,2019
1058,Washington Elementary School,Public,1-4,501 Washington Avenue,Roselle,07203,Union County,Roselle Public School District,2019
1059,Public School Number One,Public,K-6,6129 Madison St,West New York,07093,Hudson County,West New York School District,2019
1060,School #4,Public,"PK, KG-5",194 West Second Street,Clifton,07011,Passaic County,Clifton Public School District,2019
1061,Shady Lane Elementary School,Public,2-6,130 Peach Street,Westville,08093,Gloucester County,Deptford Township Public School District,2019
1062,School 24,Public,"PK, KG-8",50 Nineteenth Avenue,Paterson,07513,Passaic County,Paterson Public School District,2019
1063,Greater Brunswick Charter School,"Public, Charter",K-8,429 Joyce Kilmer Avenue,New Brunswick,08901,Middlesex County,Greater Brunswick Charter School,2019
1064,Kisthardt Elementary School,Public,"PK, KG-5",215 Harcourt Drive,Hamilton,08610,Mercer County,Hamilton Township Public School District,2019
1065,Hurden Looker School,Public,2-6,1261 Liberty Ave,Hillside,07205,Union County,Hillside Public School District,2019
1066,Hillcrest School,Public,"PK, KG-5",500 Franklin Blvd,Somerset,08873,Somerset County,Franklin Township Public School District,2019
1067,Waretown Elementary School,Public,"PK, KG-2",64 Railroad Avenue,Waretown,08758,Ocean County,Ocean Township School District,2019
1068,Sussex Avenue School,Public,"PK, KG-8",307 Sussex Ave,Newark,07107,Essex County,Newark Public School District,2019
1069,Robert Morris School No. 18,Public,"PK, KG-8",860 Cross Ave,Elizabeth,07208,Union County,Elizabeth Public Schools,2019
1070,Belleville PS7,Public,"PK, KG-6",20 Passaic Ave,Belleville,07109,Essex County,Belleville Public School District,2019
1071,Public School Number Five,Public,K-6,5401 Hudson Ave,West New York,07093,Hudson County,West New York School District,2019
1072,Roebling Elementary School,Public,"PK, KG-3",1330 Hornberger Ave,Roebling,08554,Burlington County,Florence Township School District,2019
1073,Joseph H. Brensinger School,Public,"PK, KG-8",600 Bergen Ave,Jersey City,07304,Hudson County,Jersey City Public Schools,2019
1074,East Orange Community Charter School,"Public, Charter",K-4,99 Washington Street,East Orange,07017,Essex County,East Orange Community Charter School,2019
1075,Tulsa Trail Elementary School,Public,2-3,2 Tulsa Trail,Hopatcong,07843,Sussex County,Hopatcong Borough School District,2019
1076,East End School,Public,"PK, KG-4",170 Oneida Avenue,North Plainfield,07060,Somerset County,North Plainfield School District,2019
1077,iPrep Academy School No 8,Public,K-8,221-227 Court Street,Elizabeth,07206,Union County,Elizabeth Public Schools,2019
1078,Passaic Arts and Science Charter School,"Public, Charter, Alternative",K-12,7 St. Francis Way,Passaic,07055,Passaic County,Passaic Arts and Science Charter School,2019
1079,Paul Robeson Community School for the Arts,Public,"PK, KG-8",199 Commercial Ave,New Brunswick,08901,Middlesex County,New Brunswick School District,2019
1080,Woodlynne Boro Public School,Public,"PK, KG-8",131 Elm Avenue,Woodlynne,08107,Camden County,Woodlynne School District,2019
1081,Ashbrook Elementary School,Public,"PK, KG-2",33 Municipal Drive,Lumberton,08048,Burlington County,Lumberton Township Board of Education,2019
1082,Cicely L. Tyson Community Elementary School,Public,"PK, KG-5",45 North Arlington Street,East Orange,07017,Essex County,East Orange School District,2019
1083,Jersey City Community Charter School,"Public, Charter",K-8,128 Danforth Avenue,Jersey City,07305,Hudson County,Jersey City Community Charter School,2019
1084,Benjamin Banneker Academy,Public,"PK, KG-7",500 South Clinton Street,East Orange,07018,Essex County,East Orange School District,2019
1085,Dionne Warwick Institute,Public,"PK, KG-5",120 Central Ave,East Orange,07018,Essex County,East Orange School District,2019
1086,Roberto Clemente,Public,K-5,434 Rosa Parks Blvd,Paterson,07501,Passaic County,Paterson Public School District,2019
1087,Emerson Community School,Public,K-5,305 Emerson Ave,Plainfield,07062,Union County,Plainfield Public School District,2019
1088,Dr. Antonia Pantoja School No. 27,Public,"PK, KG-8",505 -517 Morris Avenue,Elizabeth,07208,Union County,Elizabeth Public Schools,2019
1089,Ocean Academy Charter School,"Public, Charter",K-6,1650 Massachusetts Ave.,Lakewood,08701,Ocean County,Ocean Academy Charter School,2019
1090,West End Memorial Elementary School,Public,"PK, KG-5",215 Queen Street,Woodbury,08096,Gloucester County,Woodbury City Public School District,2019
1091,Rosa Parks Community School,Public,3-7,369 Main Street,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2019
1092,Community Charter School of Paterson,"Public, Charter",K-8,75 Spruce St,Paterson,07501,Passaic County,Community Charter School of Paterson,2019
1093,Phillipsburg Elementary School,Public,3-5,525 Warren Street,Phillipsburg,08865,Warren County,Phillipsburg School District,2019
1094,Abraham Lincoln School #6,Public,"PK, KG-5",111 Palisade Ave,Garfield,07026,Bergen County,Garfield Public School District,2019
1095,Franklin Elementary School,Public,1-8,5211 Columbia Avenue,North Bergen,07047,Hudson County,North Bergen School District,2019
1096,Langston Hughes Elementary School,Public,"PK, KG-5",160 Rhode Island Avenue,East Orange,07018,Essex County,East Orange School District,2019
1097,Ecole Toussaint Louverture,Public,"PK, KG-5",330 Central Ave,East Orange,07018,Essex County,East Orange School District,2019
1098,Shelia Y. Oliver Academy,Public,"PK, KG-7",404 North Grove Street,East Orange,07017,Essex County,East Orange School District,2019
1099,Lincoln Avenue Elementary School,Public,"PK, KG-7",216 Lincoln Ave,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2019
1100,Chatsworth Elementary School,Public,"PK, KG-8",2 John Bowker Jr. Blvd,Chatsworth,08019,Burlington County,Woodland Township School District,2019
1101,G.H. Carson Elementary School,Public,"PK, KG-3",4150 Garfield Avenue,Pennsauken,08109,Camden County,Pennsauken Township Board of Education School District,2019
1102,Christopher Columbus School No. 15,Public,K-8,511 Third Ave,Elizabeth,07202,Union County,Elizabeth Public Schools,2019
1103,John Marshal School No. 20,Public,K-8,521 Magnolia Ave,Elizabeth,07206,Union County,Elizabeth Public Schools,2019
1104,Rieck Avenue Elementary School,Public,K-5,339 Rieck Avenue,Millville,08332,Cumberland County,Millville School District,2019
1105,Number 2,Public,"PK, KG-5",1700 South Wood Avenue,Linden,07036,Union County,Linden Public School District,2019
1106,Maude M. Wilkins Elementary School,Public,2-4,34 West Mill Road,Maple Shade,08052,Burlington County,Maple Shade School District,2019
1107,Thomas Sharp Elementary School,Public,"PK, KG-5",400 Comly Ave,West Collingswood,08107,Camden County,Collingswood Public School District,2019
1108,Parsons,Public,"PK, KG-4",116 Hollywood Street,North Brunswick,08902,Middlesex County,North Brunswick Township School District,2019
1109,Anthony V. Ceres Elementary School,Public,K-4,445 State Street,Perth Amboy,08861,Middlesex County,Perth Amboy Public School District,2019
1110,Herma S. Simmons Elementary School,Public,"PK, KG-5",300 West Chestnut Street,Clayton,08312,Gloucester County,Clayton Public School District,2019
1111,Berkeley Elementary School,Public,K-6,351 Bloomfield Ave,Bloomfield,07003,Essex County,Bloomfield Township School District,2019
1112,Maurice River Township School,Public,"PK, KG-8",3593 Rt 47,Port Elizabeth,08348,Cumberland County,Maurice River Township School District,2019
1113,Mario Drago School No. 3,Public,"PK, KG-8",155 Van Houten Ave.,Passaic,07055,Passaic County,Passaic City School District,2019
1114,Park Avenue Elementary School,Public,"PK, KG-8",231 Park Ave,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2019
1115,Washington Elementary School,Public,K-5,331 Emory Avenue,Trenton,08611,Mercer County,Trenton Public School District,2019
1116,Alexander D. Sullivan School,Public,"PK, KG-5",171 Seaview Ave,Jersey City,07305,Hudson County,Jersey City Public Schools,2019
1117,A.E. Burling Elementary School,Public,"PK, KG-5",3600 Harris Avenue,Pennsauken,08105,Camden County,Pennsauken Township Board of Education School District,2019
1118,West End School,Public,"PK, KG-4",447 Greenbrook Road,North Plainfield,07060,Somerset County,North Plainfield School District,2019
1119,M. Joan Pearson Elementary School,Public,K-5,1301 Burlington Ave,Delanco,08075,Burlington County,Delanco Township School District,2019
1120,Mabel G. Homes School No. 5,Public,"PK, KG-8",650 Bayway Avenue,Elizabeth,07202,Union County,Elizabeth Public Schools,2019
1121,School 29,Public,K-4,88 Danforth Avenue,Paterson,07501,Passaic County,Paterson Public School District,2019
1122,Rev. Dr. Ercel F. Webb School,Public,"PK, KG-5",264 Van Horne Street,Jersey City,07304,Hudson County,Jersey City Public Schools,2019
1123,Dawes Avenue Elementary School,Public,"PK, KG-3",22 W. Dawes Avenue,Somers Point,08244,Atlantic County,Somers Point School District,2019
1124,George Washington Academy School No. 1,Public,"PK, KG-8",250 Broadway,Elizabeth,07206,Union County,Elizabeth Public Schools,2019
1125,Principle Academy Charter School,"Public, Charter",K-6,6718 E Black Horse Pike,Egg Harbor Township,08234,Atlantic County,Principle Academy Charter School,2019
1126,Hopewell Crest,Public,"PK, KG-8",122 Sewall Road,Bridgeton,08302,Cumberland County,Hopewell Township School District,2019
1127,Harriet Tubman Elementary School,Public,"PK, KG-8",504 S Tenth St,Newark,07103,Essex County,Newark Public School District,2019
1128,Wilbur Watts Intermediate School,Public,3-6,550 High Street,Burlington,08016,Burlington County,Burlington City Public School District,2019
1129,Lincoln Elementary School,Public,"PK, KG-8",1206 63rd St,North Bergen,07047,Hudson County,North Bergen School District,2019
1130,Woodbine Elementary School,Public,"PK, KG-8",801 Webster Street,Woodbine,08270,Cape May County,Woodbine School District,2019
1131,Cliffwood Elementary School,Public,"PK, KG-3",422 Cliffwood Avenue,Cliffwood,07721,Monmouth County,Matawan-Aberdeen Regional School District,2019
1132,School 3,Public,K-8,448 Main Street,Paterson,07501,Passaic County,Paterson Public School District,2019
1133,Roseville Community Charter School,"Public, Charter",K-4,540 Orange Street,Newark,07107,Essex County,Roseville Community Charter School,2019
1134,A A Anastasia Elementary School,Public,K-5,92 Seventh Avenue,Long Branch,07740,Monmouth County,LONG BRANCH PUBLIC SCHOOL District,2019
1135,Evergreen Avenue Elementary School,Public,"PK, KG-5",160 North Evergreen Avenue,Woodbury,08096,Gloucester County,Woodbury City Public School District,2019
1136,South Street Elementary School,Public,"PK, KG-8",44-48 Hermon Street,Newark,07105,Essex County,Newark Public School District,2019
1137,Marie Durand Elementary School,Public,K-5,371 W Forest Grove Rd,Vineland,08360,Cumberland County,Vineland Public School District,2019
1138,Grover Cleveland Elementary School,Public,"PK, KG-6",486 E Milton Ave,Rahway,07065,Union County,Rahway Public School District,2019
1139,Robert Menendez Elementary School,Public,K-6,600 55th St,West New York,07093,Hudson County,West New York School District,2019
1140,Benjamin Banneker Preparatory Charter School,"Public, Charter",K-8,11 South Sunset Road,Willingboro,08046,Burlington County,Benjamin Banneker Preparatory Charter School,2019
1141,Sonia Sotomayor School No 25,Public,K-8,525 First Avenue,Elizabeth,07206,Union County,Elizabeth Public Schools,2019
1142,Joseph S. Stackhouse School,Public,K-2,125a Trenton Road,Browns Mills,08015,Burlington County,Pemberton Township School District,2019
1143,Dr. Charles C. Polk School,Public,1-4,1100 Warren St,Roselle,07203,Union County,Roselle Public School District,2019
1144,Cleveland Street Elementary School,Public,"PK, KG-7",355 Cleveland St,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2019
1145,Hawthorne Park Elementary School,Public,K-4,84 Hampshire Lane,Willingboro,08046,Burlington County,Willingboro Public School District,2019
1146,Downe Township Elementary School,Public,"PK, KG-8",220 Main St,Newport,08345,Cumberland County,Downe Township School District,2019
1147,Ivy Hill Elementary School,Public,"PK, KG-8",107 Ivy Street,Newark,07106,Essex County,Newark Public School District,2019
1148,International Charter School,"Public, Charter",K-4,105 Grand Street,Trenton,08611,Mercer County,International Charter School of Trenton,2019
1149,Red Bank Primary School,Public,"PK, KG-3",222 River Street,Red Bank,07701,Monmouth County,Red Bank Borough Public School District,2019
1150,Dr. Leroy McCloud Elementary School,Public,3-5,325 Tenafly Rd,Englewood,07631,Bergen County,Englewood Public School District,2019
1151,Gables Elementary School,Public,"PK, KG-5",1 Gables Court,Neptune,07753,Monmouth County,Neptune Township School District,2019
1152,Brighton Avenue School,Public,"PK, KG-5",30 N. Brighton Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2019
1153,Bradley Beach Elementary School,Public,"PK, KG-8",515 Brinley Avenue,Bradley Beach,07720,Monmouth County,Bradley Beach School District,2019
1154,Hampton Borough School,Public,"PK, KG-5",32  41 South Street,Hampton,08827,Hunterdon County,Hampton Borough School District,2019
1155,Ross Street Elementary School,Public,K-5,Ross Street,Woodbridge,07095,Middlesex County,Woodbridge Township School District,2019
1156,Texas Avenue School,Public,K-8,2523 Arctic Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2019
1157,Hawkins Street School,Public,K-8,8 Hawkins St,Newark,07105,Essex County,Newark Public School District,2019
1158,Dr. E. Alma Flagg School,Public,K-8,150 Third St,Newark,07104,Essex County,Newark Public School District,2019
1159,Winfield Scott School No. 2,Public,"PK, KG-8",125 Madison Ave,Elizabeth,07201,Union County,Elizabeth Public Schools,2019
1160,Grove Street Elementary School,Public,"PK, KG-5",602 Grove Street,Irvington,07111,Essex County,Irvington Public School District,2019
1161,Frederic W. Cook Elementary School,Public,K-5,739 Leland Ave,Plainfield,07062,Union County,Plainfield Public School District,2019
1162,North Main Street Elementary School,Public,"PK, KG-5",215 North Main Street,Pleasantville,08232,Atlantic County,Pleasantville Public School District,2019
1163,School 18,Public,1-8,51 E  18th Street,Paterson,07524,Passaic County,Paterson Public School District,2019
1164,Columbus Elementary School,Public,"PK, KG-5",1 Carteret Avenue,Carteret,07008,Middlesex County,Carteret Public School District,2019
1165,South Main Street Elementary School,Public,"PK, KG-5",701 South Main Street,Pleasantville,08232,Atlantic County,Pleasantville Public School District,2019
1166,Thomas Richards Early Childhood Center,Public,PK-K,934 Lincoln Avenue,Atco,08004,Camden County,Waterford Township School District,2019
1167,Mount Pleasant Elementary School,Public,K-5,100 Carmel Rd,Millville,08332,Cumberland County,Millville School District,2019
1168,Marion P. Thomas Charter School,"Public, Charter, Alternative","PK, KG-12",125 Sussex Ave,Newark,07103,Essex County,Marion P. Thomas Charter School,2019
1169,Gladys Nunery School,Public,"PK, KG-5",123 Claremont Ave,Jersey City,07305,Hudson County,Jersey City Public Schools,2019
1170,Oak Street Elementary School,Public,2-5,75 Oak Street,Lakewood,08701,Ocean County,Lakewood Township School District,2019
1171,Thurgood Marshall Elementary School,Public,"PK, KG-5",141  181 Montgomery Avenue,Irvington,07111,Essex County,Irvington Public School District,2019
1172,Dr Lena Edwards Academic Charter School,"Public, Charter",K-8,509 Bramhall Ave.,Jersey City,07304,Hudson County,Dr Lena Edwards Academic Charter School,2019
1173,Lord Stirling Elementary School,Public,"PK, KG-5",101 Redmond Street,New Brunswick,08901,Middlesex County,New Brunswick School District,2019
1174,Leap Academy University Charter School,"Public, Charter, Alternative",K-12,130 North Broadway,Camden,08102,Camden County,LEAP Academy University Charter School,2019
1175,Juan Pablo Duarte - Jose Julian Marti School No 28,Public,"PK, KG-8",25 First Street,Elizabeth,07206,Union County,Elizabeth Public Schools,2019
1176,Daniel F. Ryan Elementary School No. 19,Public,1-8,320 Highland Ave.,Passaic,07055,Passaic County,Passaic City School District,2019
1177,George L Catrambone,Public,K-5,240 Park Avenue,Long Branch,07740,Monmouth County,LONG BRANCH PUBLIC SCHOOL District,2019
1178,Winslow Township Elementary School Two,Public,"PK, KG-3",125 First Avenue,Sicklerville,08081,Camden County,Winslow Township School District,2019
1179,South Seventeenth Street School,Public,K-8,619 S Seventeenth St,Newark,07103,Essex County,Newark Public School District,2019
1180,Benjamin Franklin Elementary School,Public,"PK, KG-7",42 Park Ave,Newark,07104,Essex County,Newark Public School District,2019
1181,School 25,Public,"PK, KG-8",287 Trenton Avenue,Paterson,07503,Passaic County,Paterson Public School District,2019
1182,Roosevelt Elementary School,Public,K-5,83 Livingston Ave,New Brunswick,08901,Middlesex County,New Brunswick School District,2019
1183,Lawnside School,Public,"PK, KG-8",426 East Charleston Ave,Lawnside,08045,Camden County,Lawnside School Distric,2019
1184,Elliott Street Elementary School,Public,"PK, KG-8",721 Summer Avenue,Newark,07104,Essex County,Newark Public School District,2019
1185,Dorthy L. Bullock School,Public,1-3,370 New St E,Glassboro,08028,Gloucester County,Glassboro School District,2019
1186,Florence Avenue Elementary School,Public,K-5,1324      Springfield Avenue,Irvington,07111,Essex County,Irvington Public School District,2019
1187,George B. Fine Elementary School,Public,"PK, KG-3",3800 Gladwyn Ave,Pennsauken,08109,Camden County,Pennsauken Township Board of Education School District,2019
1188,College Achieve Paterson Charter School,"Public, Charter, Alternative",K-10,21 Market Street,Paterson,07501,Passaic County,College Achieve Paterson Charter School,2019
1189,President Barack Obama Elementary School,Public,"PK, KG-8",1830 Kennedy Blvd,Jersey City,07305,Hudson County,Jersey City Public Schools,2019
1190,Ella G Clarke Elementary School,Public,2-5,455 Manetta Avenue,Lakewood,08701,Ocean County,Lakewood Township School District,2019
1191,Madison Avenue,Public,"PK, KG-5",173 Madison Avenue,Irvington,07111,Essex County,Irvington Public School District,2019
1192,Clifton Ave Grade School,Public,2-5,625 Clifton Avenue,Lakewood,08701,Ocean County,Lakewood Township School District,2019
1193,Dr. Hani Awadallah School,Public,"PK, KG-8",515 Marshall Street,Paterson,07503,Passaic County,Paterson Public School District,2019
1194,Mildred Barry Garvin Elementary,Public,3-5,1 Grove Place,East Orange,07017,Essex County,East Orange School District,2019
1195,Mott Elementary School,Public,K-5,45 Stokely Avenue,Trenton,08611,Mercer County,Trenton Public School District,2019
1196,Dr. J.P. Cleary Elementary School,Public,3-5,1501 Central Ave,Minotola,08341,Atlantic County,Buena Regional School District,2019
1197,Riverside Elementary School,Public,"PK, KG-5",112 E Washington Street,Riverside,08075,Burlington County,Riverside Township School District,2019
1198,Newark Educators Community Charter School,"Public, Charter","PK, KG-4",9-11 Hill St,Newark,07102,Essex County,Newark Educators Community Charter School,2019
1199,Loudenslager Elementary School,Public,3-6,100 Baird Ave,Paulsboro,08066,Gloucester County,Paulsboro School District,2019
1200,Gordon Parks Academy,Public,"PK, KG-2",98 Greenwood Ave,East Orange,07017,Essex County,East Orange School District,2019
1201,Octavio V. Catto Community Family School,Public,"PK, KG-8",3100 Westfield Ave,Camden,08105,Camden County,Camden City School District,2019
1202,Toussaint Louverture-Marquis de Lafayette School No. 6,Public,"PK, KG-8",1071 Julia St,Elizabeth,07201,Union County,Elizabeth Public Schools,2019
1203,Camden Street Elementary School,Public,"PK, KG-8",281 Camden St,Newark,07103,Essex County,Newark Public School District,2019
1204,Number Three School,Public,"PK, KG-4",403 Cliff Street,Fairview,07022,Bergen County,Fairview Public School District,2019
1205,Dr. Charles P. DeFuccio School,Public,"PK, KG-8",214 Plainfield Ave,Jersey City,07306,Hudson County,Jersey City Public Schools,2019
1206,Lincoln Elementary School,Public,"PK, KG-8",87 Richelieu Ter,Newark,07106,Essex County,Newark Public School District,2019
1207,Belvidere Elementary School,Public,"PK, KG-8",807 Oxford Street,Belvidere,07823,Warren County,Belvidere School District,2019
1208,Columbus Elementary School,Public,K-5,1200 Brunswick Avenue,Trenton,08638,Mercer County,Trenton Public School District,2019
1209,Thomas Jefferson School No. 1,Public,K-8,390 Van Houten Ave.,Passaic,07055,Passaic County,Passaic City School District,2019
1210,Delair Elementary School,Public,K-3,850 Derousse Avenue,Delair,08110,Camden County,Pennsauken Township Board of Education School District,2019
1211,Franklin Elementary School,Public,K-5,200 William Street,Trenton,08610,Mercer County,Trenton Public School District,2019
1212,New Horizons Community Charter School,"Public, Charter",K-8,45  59 Hayes Street,Newark,07103,Essex County,New Horizons Community Charter School,2019
1213,McKinley Elementary School,Public,"PK, KG-8",1 Colonnade Pl,Newark,07104,Essex County,Newark Public School District,2019
1214,Lafayette Elementary School,Public,1-2,60 West High Street,Bound Brook,08805,Somerset County,Bound Brook School District,2019
1215,Klockner Elementary School,Public,"PK, KG-5",830 Klockner Avenue,Hamilton,08619,Mercer County,Hamilton Township Public School District,2019
1216,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,"Public, Alternative",K-10,525 Clinton Street,Camden,08103,Camden County,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,2019
1217,School No. 5,Public,K-8,168 Monroe St.,Passaic,07055,Passaic County,Passaic City School District,2019
1218,Evergreen Elementary School,Public,K-5,1033 Evergreen Ave,Plainfield,07060,Union County,Plainfield Public School District,2019
1219,School 16,Public,"PK, KG-8",11 22nd Avenue,Paterson,07513,Passaic County,Paterson Public School District,2019
1220,Millville Public Charter School,"Public, Charter",K-8,1101 Wheaton Avenue,Millville,08332,Cumberland County,Millville Public Charter School,2019
1221,Prospect Park School No. 1,Public,"PK, KG-8",94 Brown Avenue,Prospect Park,07508,Passaic County,Prospect Park Public School District,2019
1222,William B. Cruise Memorial School No. 11,Public,K-8,390 Gregory Ave.,Passaic,07055,Passaic County,Passaic City School District,2019
1223,Lalor Elementary School,Public,"PK, KG-5",25 Barnt Deklyn Road,Hamilton,08610,Mercer County,Hamilton Township Public School District,2019
1224,Mt. Vernon Avenue Elementary School,Public,"PK, KG-5",54 Mt   Vernon Avenue,Irvington,07111,Essex County,Irvington Public School District,2019
1225,Hugh J. Boyd Junior Elementary School,Public,"PK, KG-6",1200 Bay Boulevard,Seaside Heights,08751,Ocean County,Seaside Heights School District,2019
1226,Jerome Dunn Academy No 9,Public,K-8,125 Third Street,Elizabeth,07206,Union County,Elizabeth Public Schools,2019
1227,Lincoln Elementary School,Public,K-4,66 Bartlett Street,New Brunswick,08901,Middlesex County,New Brunswick School District,2019
1228,Aline Bingham Elementary School,Public,K-3,100 First & Orchard Ave,Runnemede,08078,Camden County,Runnemede Public School District,2019
1229,Quitman Street School,Public,"PK, KG-8",21 Quitman St,Newark,07103,Essex County,Newark Public School District,2019
1230,Oakwood Avenue Community School,Public,"PK, KG-7",135 Oakwood Ave,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2019
1231,Stony Brook School,Public,"PK, KG-4",269 Grove Street,North Plainfield,07060,Somerset County,North Plainfield School District,2019
1232,Green Grove Elementary School,Public,"PK, KG-5",909 Green Grove Road,Neptune,07753,Monmouth County,Neptune Township School District,2019
1233,Dewitt D. Barlow Elementary School,Public,K-5,E  Front St & Farragut Rd,Plainfield,07060,Union County,Plainfield Public School District,2019
1234,Joseph C. Caruso School,Public,K-5,81 Frances Place,Keansburg,07734,Monmouth County,Keansburg School District,2019
1235,Edward T. Bowser Senior School of Excellence,Public,"PK, KG-5",180 Lincoln Street,East Orange,07017,Essex County,East Orange School District,2019
1236,Indian Ave School,Public,K-8,399 Indian Avenue,Bridgeton,08302,Cumberland County,Bridgeton City School District,2019
1237,Livingston Elementary School,Public,K-5,206 Delavan Street,New Brunswick,08901,Middlesex County,New Brunswick School District,2019
1238,A Chester Redshaw School,Public,"PK, KG-5",216 Livingston Avenue,New Brunswick,08901,Middlesex County,New Brunswick School District,2019
1239,Speedway Avenue School,Public,K-8,701 South Orange Avenue,Newark,07106,Essex County,Newark Public School District,2019
1240,Berkeley Terrace Elementary School,Public,"PK, KG-5",787     Grove Street,Irvington,07111,Essex County,Irvington Public School District,2019
1241,Washington Avenue Elementary School,Public,K-5,225 W  Washington Avenue,Pleasantville,08232,Atlantic County,Pleasantville Public School District,2019
1242,Nicholas Murray Butler Academy School No. 23,Public,K-8,631-657 Westminstrer Avenue,Elizabeth,07208,Union County,Elizabeth Public Schools,2019
1243,Theodore Roosevelt School No. 10,Public,"PK, KG-8",151 Harrison St.,Passaic,07055,Passaic County,Passaic City School District,2019
1244,Dr. Henry H. Davis Elementary School,Public,"PK, KG-8",3425 Cramer Street,Camden,08105,Camden County,Camden City School District,2019
1245,Chaplain Charles Watters School,Public,"PK, KG-8",220 Virginia Ave,Jersey City,07304,Hudson County,Jersey City Public Schools,2019
1246,Holly Heights Elementary School,Public,K-5,2509 E Main St,Millville,08332,Cumberland County,Millville School District,2019
1247,Freedom Prep Charter School,"Public, Charter, Alternative",K-12,1000 Atlantic AVE,Camden,08104,Camden County,Freedom Prep Charter School,2019
1248,Mckinley Community School,Public,"PK, KG-8",15 Van Dyke Ave,New Brunswick,08901,Middlesex County,New Brunswick School District,2019
1249,Bridgeton Public Charter School,"Public, Charter",K-4,790 East Commerce Ave,Bridgeton,08302,Cumberland County,Bridgeton Public Charter School,2019
1250,Dr Martin Luther King Junior School Complex,Public,"PK, KG-8",1700 Marmora Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2019
1251,College Achieve Central Charter School,"Public, Charter, Alternative",K-12,365 Emerson Ave,Plainfield,07062,Union County,College Achieve Central Charter School,2019
1252,University Elementary School,Public,"PK, KG-5",1 University Place,Irvington,07111,Essex County,Irvington Public School District,2019
1253,South Toms River Elementary School,Public,K-5,419 Dover Road,Toms River,08757,Ocean County,Toms River Regional School District,2019
1254,West Avenue School,Public,K-8,51 North West Avenue,Bridgeton,08302,Cumberland County,Bridgeton City School District,2019
1255,Hawthorne Avenue School,Public,"PK, KG-8",428 Hawthorne Ave,Newark,07112,Essex County,Newark Public School District,2019
1256,Washington Community School,Public,"PK, KG-5",427 Darrow Ave,Plainfield,07060,Union County,Plainfield Public School District,2019
1257,Midtown Community Elementary School,Public,K-5,1155 Corlies Ave,Neptune,07753,Monmouth County,Neptune Township School District,2019
1258,W. R. James Senior Elementary School,Public,K-4,41 Pinetree Lane,Willingboro,08046,Burlington County,Willingboro Public School District,2019
