rank,school,type,grades,address,city,zip,county,district,year
235,Howell Township Middle School North,Public,6-8,501 Squankum  Yellowbrook Road,Farmingdale,07727,Monmouth County,Howell Township Public School District,2018
236,Dover Middle School,Public,7-8,302 East McFarlan Street,Dover,07801,Morris County,Dover Public School District,2018
237,Memorial School,Public,"PK, KG-8",Memorial School,South Hackensack,07606,Bergen County,South Hackensack School District,2018
238,Mannington Township Elementary School,Public,"PK, KG-8",495 Route 45,Salem,08079,Salem County,Mannington Township School District,2018
239,Lake Riviera Middle School,Public,6-8,171 Beaverson Boulevard,Brick,08723,Ocean County,Brick Township Public School District,2018
240,Henry B. Whitehorne Middle School,Public,5-8,600 Bloomfield Ave,Verona,07044,Essex County,Verona Public School District,2018
241,Haddon Heights Junior/Senior High School,Public,7-12,301 Second Avenue,Haddon Heights,08035,Camden County,HADDON HEIGHTS School District,2018
242,Eisenhower Middle School,Public,7-8,47 Eyland Avenue,Succasunna,07876,Morris County,Roxbury Township School District,2018
243,Upper Township Middle School,Public,6-8,525 Perry Rd,Woodbine,08270,Cape May County,Upper Township School District,2018
244,Alloway Township School,Public,"PK, KG-8",43 Cedar St,Alloway,08001,Salem County,Alloway Township School District,2018
245,Upper Pittsgrove School,Public,"PK, KG-8",235 Pine Tavern Road,Monroeville,08343,Salem County,UPPER PITTSGROVE Township School District,2018
246,Herbert Hoover Middle School,Public,6-8,174 Jackson Avenue,Edison,08837,Middlesex County,Edison Township School District,2018
247,Farmingdale Elementary,Public,"PK, KG-8",49 Academy St,Farmingdale,07727,Monmouth County,Farmingdale Public School District,2018
248,Secaucus Middle School,Public,6-8,11 Mill Ridge Road,Secaucus,07094,Hudson County,Secaucus School District,2018
249,Walter T. Bergen Middle School,Public,5-8,225 Glenwild Avenue,Bloomingdale,07403,Passaic County,Bloomingdale School District,2018
250,Park Elementary School,Public,"PK, KG-8",120 Manchester Place,Newark,07104,Essex County,Newark Public School District,2018
251,Maria Varisco Rogers Charter School,"Public, Charter",K-8,233 Woodside Ave,Newark,07104,Essex County,Maria L. Varisco-Rogers Charter School,2018
252,Dwight D Eisenhower Middle School,Public,4-8,235 Grove Avenue,West Berlin,08091,Camden County,Berlin Township School District,2018
253,Grover Cleveland Middle School,Public,6-8,36 Academy Rd,Caldwell,07006,Essex County,Caldwell-West School District,2018
254,Red Bank Charter School,"Public, Charter","PK, KG-8",58 Oakland Street,Red Bank,07701,Monmouth County,Red Bank Charter School,2018
255,Nehaunsey Middle School,Public,6-8,415 Swedesboro Road,Gibbstown,08027,Gloucester County,Greenwich Township School District,2018
256,John Hill School,Public,3-8,435 Lathrop Avenue,Boonton,07005,Morris County,Boonton Town Public School District,2018
257,Mt Vernon Place School,Public,"PK, KG-8",142 Mount Vernon Pl,Newark,07106,Essex County,Newark Public School District,2018
258,The Queen City Academy Charter School,"Public, Charter, Alternative",K-12,815 West Seventh Street,Plainfield,07063,Union County,The Queen City Academy Charter School District,2018
259,Marlton Middle,Public,6-8,150 Tomlinson Mill Road,Marlton,08053,Burlington County,Evesham Township School District,2018
260,John P. Holland Charter School,"Public, Charter","PK, KG-8",5 Garret Mountain Plaza,Woodland Park,07424,Passaic County,John P Holland Charter School,2018
261,Delsea Regional Middle School,Public,7-8,Fries Mill Rd,Franklinville,08322,Gloucester County,Delsea Regional High School District,2018
262,High Bridge Middle School,Public,5-8,50 Thomas St,High Bridge,08829,Hunterdon County,High Bridge Borough School District,2018
263,Berlin Community School,Public,"PK, KG-8",215 S Franklin Ave,Berlin,08009,Camden County,Berlin Borough School District,2018
264,Ann Street School,Public,K-8,30 Ann St,Newark,07105,Essex County,Newark Public School District,2018
265,Frances DeMasi Middle School,Public,6-8,199 Evesboro  Medford Rd,Marlton,08053,Burlington County,Evesham Township School District,2018
266,Plainfield Academy For The Arts & Advanced Studies,Public,7-12,1700 West Front St,Plainfield,07063,Union County,Plainfield Public School District,2018
267,Maplewood Middle School,Public,6-8,7 Burnett St,Maplewood,07040,Essex County,South Orange-Maplewood School District,2018
268,Lewis F. Cole Middle School,Public,5-8,467 Stillwell Avenue,Fort Lee,07024,Bergen County,Fort Lee School District,2018
269,Thomas Jefferson Middle School,Public,6-8,450 Division Street,Edison,08817,Middlesex County,Edison Township School District,2018
270,Spotswood Memorial Middle School,Public,6-8,115 Summerhill Road,Spotswood,08884,Middlesex County,Spotswood Public School District,2018
271,Foundation Academy Charter School,"Public, Charter, Alternative",K-12,363 West State Street,Trenton,08608,Mercer County,Foundation Academy Charter School,2018
272,William G. Rohrer Middle School,Public,6-8,101 MacArthur Boulevard,Westmont,08108,Camden County,Haddon Township School District,2018
273,Township of Ocean Intermediate School,Public,5-8,1200 West Park Avenue,Ocean,07712,Monmouth County,Township of Ocean School District,2018
274,Copeland Middle School,Public,6-8,100 Lake Shore Drive,Rockaway,07866,Morris County,Rockaway Township School District,2018
275,Southern Regional Middle School,Public,7-8,75 Cedar Bridge Road,Manahawkin,08050,Ocean County,Southern Regional School District,2018
276,Thomas Jefferson Middle School,Public,5-8,655 Teaneck Rd,Teaneck,07666,Bergen County,Teaneck School District,2018
277,Von E. Mauger Middle School,Public,6-8,Fisher Avenue,Middlesex,08846,Middlesex County,Middlesex Borough School District,2018
278,Midland School #1,Public,"PK, KG-8",300 Rochelle Ave,Rochelle Park,07662,Bergen County,Rochelle Park School District,2018
279,Carl Sandburg Middle School,Public,6-8,3439 Route 516,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2018
280,Kittatinny Regional High School,Public,7-12,77 Halsey Road,Newton,07860,Sussex County,Kittatinny Regional School District,2018
281,Ridge and Valley Charter School,"Public, Charter",K-8,1234 State Route 94,Blairstown,07825,Warren County,Ridge and Valley Charter School,2018
282,High Mountain School,Public,5-8,515 High Mountain Road,North Haledon,07508,Passaic County,North Haledon School District,2018
283,Lower Alloways Creek Elementary School,Public,"PK, KG-8",967 Main St Canton,Salem,08079,Salem County,The Lower Alloways Creek School District,2018
284,Memorial Middle School,Public,5-8,500 Ridge Road,Cedar Grove,07009,Essex County,Cedar Grove Township School District,2018
285,Glen Meadow Middle School,Public,6-8,7 Sammis Road,Vernon,07462,Sussex County,Vernon Township School District,2018
286,Veterans Memorial Middle School,Public,6-8,105 Hendrickson Avenue,Brick,08724,Ocean County,Brick Township Public School District,2018
287,Liberty Middle School,Public,7-8,1  Kelly  Drive,West Orange,07052,Essex County,West Orange Public Schools,2018
288,Bayshore Middle School,Public,6-8,834 Leonardville Road,Leonardo,07737,Monmouth County,Middletown Township Public School District,2018
289,West Deptford Middle School,Public,5-8,675 Grove Rd,West Deptford,08066,Gloucester County,West Deptford Township School District,2018
290,Woodstown Middle School,Public,6-8,15 Lincoln Avenue,Woodstown,08098,Salem County,Woodstown-Pilesgrove Regional School District,2018
291,Joyce Kilmer School,Public,4-8,21 West Church Street,Milltown,08850,Middlesex County,Milltown School District,2018
292,Florence M. Gaudineer Middle School,Public,6-8,75 South Springfield Ave.,Springfield,07081,Union County,Springfield Public School District,2018
293,Conackamack Middle School,Public,6-8,5205 Witherspoon Street,Piscataway,08854,Middlesex County,Piscataway Township School District,2018
294,Roy W. Brown Middle School,Public,6-8,130 S Washington Ave,Bergenfield,07621,Bergen County,Bergenfield Borough School District,2018
295,Bloomfield Middle School,Public,7-8,60 Huck Road,Bloomfield,07003,Essex County,Bloomfield Township School District,2018
296,T. E. Harrington Middle School,Public,7-8,514 Mount Laurel Road,Mount Laurel,08054,Burlington County,Mount Laurel Township School District,2018
297,Frankford Township School,Public,"PK, KG-8",4 Pines Road,Branchville,07826,Sussex County,Frankford Township Consolidated School District,2018
298,Theodore Schor Middle School,Public,6-8,243 North Randolphville Rd,Piscataway,08854,Middlesex County,Piscataway Township School District,2018
299,Quinton Township School,Public,"PK, KG-8",8 Robinson Street,Quinton,08072,Salem County,Quinton Township School District,2018
300,Buzz Aldrin Middle School,Public,6-8,173 Bellevue Ave,Upper Montclair,07042,Essex County,Montclair Public School District,2018
301,Keyport Central School,Public,"PK, KG-8",335 Broad Street,Keyport,07735,Monmouth County,Keyport School District,2018
302,Kawameeh Middle School,Public,6-8,490 David Terrace,Union,07083,Union County,Township of Union School District,2018
303,Allamuchy Township School,Public,3-8,20 Johnsonburg Road,Allamuchy,07820,Warren County,Allamuchy Township School District,2018
304,Woodrow Wilson Community School,Public,"PK, KG-8",101 West 56th Street,Bayonne,07002,Hudson County,Bayonne School District,2018
305,Horace Mann Elementary School,Public,1-8,1215  83rd Street,North Bergen,07047,Hudson County,North Bergen School District,2018
306,New Egypt Middle School,Public,6-8,115 Evergreen Road,New Egypt,08533,Ocean County,Plumsted Township School District,2018
307,Union School,Public,7-8,359 Union Ave,Rutherford,07070,Bergen County,Rutherford School District,2018
308,Churchill Junior High School,"Public, Alternative",8-9,18 Norton Road,E Brunswick,08816,Middlesex County,East Brunswick Township School District,2018
309,Thomas Jefferson Middle School,Public,4-8,95 East Main Street,Rockaway,07866,Morris County,Rockaway Borough School District,2018
310,Lafayette Street School,Public,"PK, KG-8",205 Lafayette St,Newark,07105,Essex County,Newark Public School District,2018
311,Colonia Middle School,Public,6-8,Delaware Avenue,Colonia,07067,Middlesex County,Woodbridge Township School District,2018
312,Robert L. Craig School,Public,"PK, KG-8",20 West Park Street,Moonachie,07074,Bergen County,Moonachie School District,2018
313,Lopatcong Township Middle School,Public,5-8,321 Stonehenge Drive,Phillipsburg,08865,Warren County,Lopatcong Township School District,2018
314,Jonas Salk Middle School,Public,6-8,155 W Greystone Road,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2018
315,Henry Hudson Regional School,Public,7-12,1 Grand Tour,Highlands,07732,Monmouth County,Henry Hudson Regional School District,2018
316,Lincoln,Public,"PK, KG-8",400 Second Avenue,Garwood,07027,Union County,Garwood Boro,2018
317,Alfred S. Faust,Public,5-8,100 Uhland Street,East Rutherford,07073,Bergen County,East Rutherford School District,2018
318,Middle School # 4,Public,6-8,107 Bright Street,Jersey City,07302,Hudson County,Jersey City Public Schools,2018
319,Union Hill Middle School,Public,7-8,3800 Hudson Ave,Union City,07087,Hudson County,Union City School District,2018
320,Mary J Donohoe Community School,Public,"PK, KG-8",38 Dodge Street,Bayonne,07002,Hudson County,Bayonne School District,2018
321,Westampton Township Middle School,Public,4-8,700 Rancocas Road,Westampton,08060,Burlington County,Westampton Township Public School District,2018
322,Martin Luther King Junior School,Public,"PK, KG-8",886 Bergen Ave,Jersey City,07306,Hudson County,Jersey City Public Schools,2018
323,Toms River Intermediate School North,Public,6-8,150 Intermediate North Way,Toms River,08753,Ocean County,Toms River Regional School District,2018
324,Weymouth Township Elementary School,Public,"PK, KG-8",1202 Eleventh Avenue,Dorothy,08317,Atlantic County,Weymouth Township School District,2018
325,Long Pond School,Public,5-8,707 Limecrest Rd,Newton,07860,Sussex County,Andover Regional School District,2018
326,Lumberton Middle School,Public,6-8,30 Dimsdale Drive,Lumberton,08048,Burlington County,Lumberton Township Board of Education,2018
327,School #6/Middle School,Public,5-8,440 Oakdene Ave,Cliffside Park,07010,Bergen County,Cliffside Park School District,2018
328,Hainesport Township School,Public,"PK, KG-8",211 Broad Street,Hainesport,08036,Burlington County,Hainesport Township School District,2018
329,Veterans Middle School,Public,6-8,191 Rutherford Place,North Arlington,07031,Bergen County,North Arlington School District,2018
330,Thorne Middle School,Public,6-8,70 Murphy Road,Port Monmouth,07758,Monmouth County,Middletown Township Public School District,2018
331,Washington Park School,Public,4-8,10 Crews Street,Totowa,07512,Passaic County,Totowa Public School District,2018
332,Fernwood Avenue Middle School,Public,6-8,4034 Fernwood Avenue,Egg Harbor Township,08234,Atlantic County,Egg Harbor Township School District,2018
333,Samuel S. Yellin Elementary School,Public,4-8,111 Warwick Road,Stratford,08084,Camden County,Stratford School District,2018
334,Woodrow Wilson Middle School,Public,6-8,1400 Van Houten Avenue,Clifton,07013,Passaic County,Clifton Public School District,2018
335,South Hunterdon Regional High School,Public,7-12,301 Mt Airy Harbourton Rd,Lambertville,08530,Hunterdon County,South Hunterdon Regional School District,2018
336,Christa McAuliffe School,Public,"PK, KG-8",167 Hancock Ave,Jersey City,07307,Hudson County,Jersey City Public Schools,2018
337,Estell Manor Elementary School,Public,K-8,128 Cape May Avenue,Estell Manor,08319,Atlantic County,Estell Manor School District,2018
338,Pride Academy Charter School,"Public, Charter",5-8,117 Elmwood Ave,East Orange,07018,Essex County,Pride Academy Charter School District,2018
339,Bogota Junior/Senior High School,Public,8-12,2 Henry C  Luthin Place,Bogota,07603,Bergen County,Bogota Public School District,2018
340,Glenfield Middle School,Public,6-8,25 Maple Ave,Montclair,07042,Essex County,Montclair Public School District,2018
341,Manchester Township Middle School,Public,6-8,2759 Ridgeway Rd,Manchester,08759,Ocean County,Manchester Township School District,2018
342,Carlstadt Public School,Public,"PK, KG-8",550 Washington Street,Carlstadt,07072,Bergen County,Carlstadt Public School District,2018
343,Hope Township School,Public,"PK, KG-8",320 Johnsonburg Road,Hope,07844,Warren County,Hope Township School District,2018
344,Memorial Middle School,Public,7-8,7 Grant Avenue,Eatontown,07724,Monmouth County,Eatontown Public School District,2018
345,Hammonton Middle School,Public,6-8,75 North Liberty Street,Hammonton,08037,Atlantic County,Hammonton School District,2018
346,Cicely L. Tyson Community Middle/High School,Public,6-12,35 Winans Street,East Orange,07017,Essex County,East Orange School District,2018
347,Unity Charter School,"Public, Charter",K-8,1 Evergreen Place,Morristown,07960,Morris County,Unity Charter School,2018
348,Lincoln Middle School,Public,6-8,230 Hawthorne Avenue,Hawthorne,07506,Passaic County,Hawthorne Public School District,2018
349,Roosevelt Middle School,Public,7-8,36 Gilbert Pl,West Orange,07052,Essex County,West Orange Public Schools,2018
350,Renaissance Middle School at the Rand Building,Public,6-8,176 North Fullerton Avenue,Montclair,07042,Essex County,Montclair Public School District,2018
351,Memorial School,Public,"PK, KG-8",221 Morningside Avenue,Union Beach,07735,Monmouth County,Union Beach Public School District,2018
352,First Avenue School,Public,"PK, KG-8",214 First Ave,Newark,07107,Essex County,Newark Public School District,2018
353,Bradley Beach Elementary School,Public,"PK, KG-8",515 Brinley Avenue,Bradley Beach,07720,Monmouth County,Bradley Beach School District,2018
354,Charles J. Riley School 9,Public,"PK, KG-8",6 Timothy Street,Paterson,07503,Passaic County,Paterson Public School District,2018
355,Bordentown Regional Middle School,Public,6-8,50 Dunns Mill Road,Bordentown,08505,Burlington County,Bordentown Regional School District,2018
356,Christa McAuliffe Middle School,Public,6-8,35 South Hope Chapel Road,Jackson,08527,Ocean County,Jackson Township School District,2018
357,TEAM Academy Charter School,"Public, Charter, Alternative",K-12,60 Park Place,Newark,07102,Essex County,TEAM Academy Charter School,2018
358,Philip G. Vroom Community School,Public,"PK, KG-8",18 West 26th St,Bayonne,07002,Hudson County,Bayonne School District,2018
359,Lacey Township Middle School,Public,7-8,660 Denton Avenue,Forked River,08731,Ocean County,Lacey Township School District,2018
360,Woodland Middle School,Public,5-8,1 School Lane,Barrington,08007,Camden County,Barrington School District,2018
361,Belmar Elementary,Public,"PK, KG-8",1101 Main Street,Belmar,07719,Monmouth County,Belmar Elementary School District,2018
362,Valley Road School,Public,"PK, KG-8",24 Valley Road,Stanhope,07874,Sussex County,Stanhope School District,2018
363,Emerson Middle School,Public,6-8,318 - 18th Street,Union City,07087,Hudson County,Union City School District,2018
364,Alder Avenue Middle School,Public,6-8,25 Alder Avenue,Egg Harbor Township,08234,Atlantic County,Egg Harbor Township School District,2018
365,Melvin H. Kreps Middle School,Public,6-8,5 Kent Lane,East Windsor,08520,Mercer County,East Windsor Regional School District,2018
366,McKinley Elementary School,Public,K-8,3110 Liberty Ave,North Bergen,07047,Hudson County,North Bergen School District,2018
367,Dr. Albert Einstein Academy School No. 29,Public,"PK, KG-8",919 North Broad Street,Elizabeth,07208,Union County,Elizabeth Public Schools,2018
368,Chestnut Ridge Middle School,Public,6-8,641 Hurffville  Crosskeys Rd,Sewell,08080,Gloucester County,Washington Township School District,2018
369,Passaic Gifted and Talented Academy School No. 20,Public,2-8,19 Henry Street,Passaic,07055,Passaic County,Passaic City School District,2018
370,Richard M. Teitelman Middle School,Public,7-8,687 Rt 9,Cape May,08204,Cape May County,Lower Cape May Regional School District,2018
371,Port Republic Elementary School,Public,K-8,137 Pomona Avenue,Port Republic,08241,Atlantic County,Port Republic School District,2018
372,Dr. Michael Conti School,Public,"PK, KG-8",182 Merseles St,Jersey City,07302,Hudson County,Jersey City Public Schools,2018
373,Robert Fulton Elementary School,Public,1-8,7407 Hudson Ave,North Bergen,07047,Hudson County,North Bergen School District,2018
374,Richmond Avenue School,Public,"PK, KG-8",4115 Ventnor Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2018
375,Delran Middle School,Public,6-8,905 Chester Avenue,Delran,08075,Burlington County,Delran Township School District,2018
376,South Plainfield Middle School,Public,7-8,2201 Plainfield Avenue,South Plainfield,07080,Middlesex County,South Plainfield School District,2018
377,Pohatcong Township School,Public,"PK, KG-8",240 Rte  519,Phillipsburg,08865,Warren County,Pohatcong Township School District,2018
378,Benjamin Franklin Middle School,Public,5-8,1315 Taft Road,Teaneck,07666,Bergen County,Teaneck School District,2018
379,Bunker Hill Middle School,Public,6-8,372 Pitman  Downer Rd,Sewell,08080,Gloucester County,Washington Township School District,2018
380,Quibbletown Middle School,Public,6-8,99 Academy Street,Piscataway,08854,Middlesex County,Piscataway Township School District,2018
381,Pennsville Middle School,Public,6-8,4 William Penn Avenue,Pennsville,08070,Salem County,Pennsville School District,2018
382,Washington Community School #9,Public,"PK, KG-8",191 Avenue B,Bayonne,07002,Hudson County,Bayonne School District,2018
383,Weehawken High School,Public,7-12,53 Liberty Place,Weehawken,07086,Hudson County,Weehawken Public School District,2018
384,Elsinboro Township School,Public,K-8,631 Salem  Fort Elfsborg Road,Salem,08079,Salem County,Elsinboro Township School District,2018
385,Anna L. Klein,Public,"PK, KG-8",301  69th St,Guttenberg,07093,Hudson County,Guttenberg School District,2018
386,Horace Mann Community School,Public,"PK, KG-8",25 West 38th Street,Bayonne,07002,Hudson County,Bayonne School District,2018
387,Highland Park Middle School,Public,6-8,330 Wayne Street,Highland Park,08904,Middlesex County,Highland Park Boro School District,2018
388,Ann A. Mullen Middle School,Public,6-8,1400 Sicklerville Road,Sicklerville,08081,Camden County,Gloucester Township Public Schools,2018
389,North Warren Regional School,Public,7-12,10 Noe Rd,Blairstown,07825,Warren County,North Warren Regional School District,2018
390,Toms River Intermediate School East,Public,6-8,1519 Hooper Avenue,Toms River,08753,Ocean County,Toms River Regional School District,2018
391,Alexander Batcho Intermediate School,Public,5-8,100 North 13th Avenue,Manville,08835,Somerset County,Manville School District,2018
392,Collingswood Middle School,Public,6-8,414 Collings Ave,Collingswood,08108,Camden County,Collingswood Public School District,2018
393,Emily C. Reynolds Middle School,Public,6-8,2145 Yardville Hamilton Sq,Hamilton,08690,Mercer County,Hamilton Township Public School District,2018
394,Oliver Street School,Public,"PK, KG-8",86 Oliver St,Newark,07105,Essex County,Newark Public School District,2018
395,Chessie Dentley Roberts Academy School No. 30,Public,"PK, KG-8",730 Pennsylvania Ave,Elizabeth,07208,Union County,Elizabeth Public Schools,2018
396,Bell Oaks Upper Elementary School,Public,5-8,256  Anderson Avenue,Bellmawr,08031,Camden County,Bellmawr Public School District,2018
397,Emma C Attales,Public,5-8,800 Irelan Avenue,Absecon,08201,Atlantic County,Absecon Public Schools District,2018
398,Williamstown Middle School,Public,5-8,561 Clayton Rd,Williamstown,08094,Gloucester County,Monroe Township Public School District,2018
399,Ridgefield Park Junior Senior High School,Public,7-12,1 Ozzie Nelson Drive,Ridgefield Park,07660,Bergen County,Ridgefield Park Public School District,2018
400,Jefferson Township Middle School,Public,6-8,1000 Weldon Road,Oak Ridge,07438,Morris County,Jefferson Township Public School District,2018
401,Walter F. Robinson Community School,Public,"PK, KG-8",95 West 31st Street,Bayonne,07002,Hudson County,Bayonne School District,2018
402,The Ethical Community Charter School,"Public, Charter",K-8,95 Broadway,Jersey City,07306,Hudson County,The Ethical Community Charter School,2018
403,Glen Landing Middle School,Public,6-8,85 Little Gloucester Road,Blackwood,08012,Camden County,Gloucester Township Public Schools,2018
404,Burlington Township Middle School at Springside,Public,6-8,1600 Burlington By  Pass,Burlington,08016,Burlington County,Burlington Township School District,2018
405,Beverly City School District,Public,"PK, KG-8",601 Bentley Ave,Beverly,08010,Burlington County,Beverly City School District,2018
406,Victor Mravlag School No. 21,Public,"PK, KG-8",132 Shelley Avenue,Elizabeth,07208,Union County,Elizabeth Public Schools,2018
407,Alpha Borough School,Public,"PK, KG-8",817 North Boulevard,Alpha,08865,Warren County,Alpha Borough School District,2018
408,Lincoln Middle School,Public,6-8,400  Dunellen Avenue,Dunellen,08812,Middlesex County,Dunellen Public School District,2018
409,Macopin Middle School,Public,6-8,70 Highlander Drive,West Milford,07480,Passaic County,West Milford Township Public School District,2018
410,John M. Bailey Community School,Public,"PK, KG-8",75 West 10th Street,Bayonne,07002,Hudson County,Bayonne School District,2018
411,Sussex County Technology Charter School,"Public, Charter",6-8,385 N. Church Rd.,Sparta,07871,Sussex County,Sussex County Technology Charter School,2018
412,Philip's Academy Charter School,"Public, Charter","PK, KG-8",342 Central Avenue,Newark,07103,Essex County,Phillip's Academy Charter School,2018
413,Crest Memorial School,Public,"PK, KG-8",9100 Pacific Ave,Wildwood Crest,08260,Cape May County,Wildwood Crest Borough School District,2018
414,William Shemin Midtown Community School #8,Public,"PK, KG-8",550 Avenue A,Bayonne,07002,Hudson County,Bayonne School District,2018
415,Franklin Borough School,Public,"PK, KG-8",50 Washington Avenue,Franklin,07416,Sussex County,Franklin Borough School District,2018
416,Hopewell Crest,Public,"PK, KG-8",122 Sewall Road,Bridgeton,08302,Cumberland County,Hopewell Township School District,2018
417,Memorial Elementary School,Public,5-8,130 Liberty St,Little Ferry,07643,Bergen County,Little Ferry Public School District,2018
418,Freehold Intermediate School,Public,6-8,280 Park Avenue,Freehold,07728,Monmouth County,Freehold Borough School District,2018
419,Warren Hills Regional Middle School,Public,7-8,64  66 Carlton Avenue,Washington,07882,Warren County,Warren Hills Regional School District,2018
420,Pinelands Regional Junior High School,Public,7-8,590 Nugentown Road,Little Egg Harbor,08087,Ocean County,Pinelands Regional School District,2018
421,Roselle Park Middle School,Public,6-8,57 W Grant Ave,Roselle Park,07204,Union County,Roselle Park Public School District,2018
422,iPrep Academy School No 8,Public,K-8,221-227 Court Street,Elizabeth,07206,Union County,Elizabeth Public Schools,2018
423,Palisades Park Junior-Senior High School,Public,7-12,Veterans Plaza,Palisades Park,07650,Bergen County,Palisades Park School District,2018
424,Memorial Middle School,Public,6-8,375 River Drive,Elmwood Park,07407,Bergen County,Elmwood Park School District,2018
425,John A. Carusi Middle School,Public,6-8,315 Roosevelt Dr.,Cherry Hill,08034,Camden County,Cherry Hill School District,2018
426,Sussex Middle School,Public,6-8,10 Loomis Avenue,Sussex,07461,Sussex County,Sussex-Wantage Regional School District,2018
427,Abington Avenue School,Public,"PK, KG-8",209 Abington Avenue,Newark,07107,Essex County,Newark Public School District,2018
428,Washington Middle School,Public,6-8,One North Fifth Street,Harrison,07029,Hudson County,Harrison Public Schools,2018
429,Russell O. Brackman Middle School,Public,7-8,600 Barnegat Blvd  North,Barnegat,08005,Ocean County,Barnegat Township School District,2018
430,Winfield Township,Public,"PK, KG-8",7 1/2 Gulfstream Avenue,Winfield Park,07036,Union County,Winfield Township,2018
431,Margaret Mace Elementary School,Public,"PK, KG-8",1201 Atlantic Avenue,North Wildwood,08260,Cape May County,North Wildwood School District,2018
432,Red Bank Middle School,Public,4-8,101 Harding Road,Red Bank,07701,Monmouth County,Red Bank Borough Public School District,2018
433,Henry E. Harris Community School,Public,"PK, KG-8",135 Avenue C,Bayonne,07002,Hudson County,Bayonne School District,2018
434,Alfred C. MacKinnon Middle School,Public,6-8,137 East Central Avenue,Wharton,07885,Morris County,Wharton Borough School District,2018
435,Deal Elementary School,Public,K-8,201 Roseld Avenue,Deal,07723,Monmouth County,Deal Boro School District,2018
436,Somerdale Park School,Public,"PK, KG-8",301 Grace Street,Somerdale,08083,Camden County,Somerdale School District,2018
437,Maurice River Township School,Public,"PK, KG-8",3593 Rt 47,Port Elizabeth,08348,Cumberland County,Maurice River Township School District,2018
438,Wilson Avenue School,Public,K-8,19 Wilson Ave,Newark,07108,Essex County,Newark Public School District,2018
439,Galloway Township Middle School,Public,7-8,100 S  Reeds Road,Galloway,08205,Atlantic County,Galloway Township Public School District,2018
440,Ogdensburg Borough School,Public,"PK, KG-8",100 Main Street,Ogdensburg,07439,Sussex County,Ogdensburg Borough School District,2018
441,Sovereign Avenue School,Public,"PK, KG-8",111 N. Sovereign Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2018
442,Sayreville Middle School,Public,6-8,800 Washington Road,Parlin,08859,Middlesex County,Sayreville School District,2018
443,Memorial Middle School,Public,6-8,15 Memorial Drive,Woodland Park,07424,Passaic County,Woodland Park School District,2018
444,Hazlet Middle School,Public,7-8,1639 Union Avenue,Hazlet,07730,Monmouth County,Hazlet Township Public School District,2018
445,David Brearley Middle/High School,Public,7-12,401 Monroe Avenue,Kenilworth,07033,Union County,Kenilworth School District,2018
446,Haledon Public School,Public,"PK, KG-8",91 Henry Street,Haledon,07508,Passaic County,Haledon Public School District,2018
447,Mullica Township Middle School,Public,5-8,500 Elwood Road,Elwood,08217,Atlantic County,Mullica Township School District,2018
448,Wood-Ridge Junior/Senior High School,Public,7-12,258 Hackensack St,Wood Ridge,07075,Bergen County,Wood-Ridge School District,2018
449,William Davies Middle School,Public,6-8,1876 Dr  Dennis Foreman Drive,Mays Landing,08330,Atlantic County,Hamilton Township School District,2018
450,Franklin Middle School at Hamilton Street Campus,Public,6-8,415 Francis Street,Somerset,08873,Somerset County,Franklin Township Public School District,2018
451,South River Middle School,Public,6-8,3 Montgomery Street,South River,08882,Middlesex County,South River Public School District,2018
452,The Village Charter School,"Public, Charter",K-8,101 Sullivan Way,Trenton,08638,Mercer County,The Village Charter School,2018
453,Pitman Middle School,Public,6-8,138 East Holly Avenue,Pitman,08071,Gloucester County,Pitman Boro School District,2018
454,Dennis Township Elementary/Middle Schools,Public,3-8,165 Academy Road,Dennisville,08214,Cape May County,Dennis Township School District,2018
455,Link Community Charter School,"Public, Charter",5-8,23 Pennsyvania Ave,Newark,07114,Essex County,Link Community Charter School,2018
456,Lincoln Elementary School,Public,"PK, KG-8",1206 63rd St,North Bergen,07047,Hudson County,North Bergen School District,2018
457,Middle Township Elementary #4,Public,6-8,300 E Pacific Ave,Cape May Court House,08210,Cape May County,Middle Township Public School District,2018
458,Audubon Junior/Senior High School,Public,7-12,350 Edgewood Avenue,Audubon,08106,Camden County,Audubon Public School District,2018
459,Ridge Street School,Public,K-8,735 Ridge St,Newark,07104,Essex County,Newark Public School District,2018
460,Burnet Middle School,Public,6-8,1000 Caldwell Avenue,Union,07083,Union County,Township of Union School District,2018
461,Wallington Junior Senior High School,Public,7-12,234 Main Ave,Wallington,07057,Bergen County,Wallington Boro School District,2018
462,Gilmore J Fisher Middle School,Public,6-8,1325 Lower Ferry Road,Ewing,08618,Mercer County,Ewing Township School District,2018
463,Somerville Middle School,Public,6-8,51 West Cliff St.,Somerville,08876,Somerset County,Somerville Public School District,2018
464,Oxford Central School,Public,"PK, KG-8",17 Kent Street,Oxford,07863,Warren County,Oxford Township School District,2018
465,Richard C Crockett Middle School,Public,6-8,2631 Kuser Road,Hamilton,08691,Mercer County,Hamilton Township Public School District,2018
466,Robert Morris School,Public,"PK, KG-8",122 Elizabeth Street,South Bound Brook,08880,Somerset County,South Bound Brook Public School District,2018
467,Abraham Lincoln School No. 14,Public,K-8,50 Grove Street,Elizabeth,07202,Union County,Elizabeth Public Schools,2018
